"EI_class_jorstad_like","jorstad_equivalent","supercluster_term","cluster_id","subcluster_id","n"
"I","PVALB + SST + SST CHODL","MGE interneuron","236","396",525
"I","PVALB + SST + SST CHODL","MGE interneuron","236","397",306
"I","PVALB + SST + SST CHODL","MGE interneuron","239","319",614
"I","PVALB + SST + SST CHODL","MGE interneuron","239","345",318
"I","PVALB + SST + SST CHODL","MGE interneuron","239","346",427
"I","PVALB + SST + SST CHODL","MGE interneuron","239","347",1045
"I","PVALB + SST + SST CHODL","MGE interneuron","239","348",558
"I","PVALB + SST + SST CHODL","MGE interneuron","239","349",495
"I","PVALB + SST + SST CHODL","MGE interneuron","239","350",644
"I","PVALB + SST + SST CHODL","MGE interneuron","239","351",721
"I","PVALB + SST + SST CHODL","MGE interneuron","239","352",610
"I","PVALB + SST + SST CHODL","MGE interneuron","239","353",682
"I","PVALB + SST + SST CHODL","MGE interneuron","240","324",192
"I","PVALB + SST + SST CHODL","MGE interneuron","240","325",479
"I","PVALB + SST + SST CHODL","MGE interneuron","240","326",656
"I","PVALB + SST + SST CHODL","MGE interneuron","241","315",748
"I","PVALB + SST + SST CHODL","MGE interneuron","241","316",613
"I","PVALB + SST + SST CHODL","MGE interneuron","241","317",721
"I","PVALB + SST + SST CHODL","MGE interneuron","241","320",700
"I","PVALB + SST + SST CHODL","MGE interneuron","241","321",572
"I","PVALB + SST + SST CHODL","MGE interneuron","241","322",1451
"I","PVALB + SST + SST CHODL","MGE interneuron","241","323",778
"I","PVALB + SST + SST CHODL","MGE interneuron","242","299",1001
"I","PVALB + SST + SST CHODL","MGE interneuron","242","308",982
"I","PVALB + SST + SST CHODL","MGE interneuron","242","309",2432
"I","PVALB + SST + SST CHODL","MGE interneuron","242","310",3465
"I","PVALB + SST + SST CHODL","MGE interneuron","242","311",1750
"I","PVALB + SST + SST CHODL","MGE interneuron","242","312",1591
"I","PVALB + SST + SST CHODL","MGE interneuron","242","313",1621
"I","PVALB + SST + SST CHODL","MGE interneuron","242","314",1910
"I","PVALB + SST + SST CHODL","MGE interneuron","242","318",1044
"I","PVALB + SST + SST CHODL","MGE interneuron","243","300",103
"I","PVALB + SST + SST CHODL","MGE interneuron","243","301",2693
"I","PVALB + SST + SST CHODL","MGE interneuron","243","302",1351
"I","PVALB + SST + SST CHODL","MGE interneuron","243","303",2227
"I","PVALB + SST + SST CHODL","MGE interneuron","243","304",1762
"I","PVALB + SST + SST CHODL","MGE interneuron","243","305",3290
"I","PVALB + SST + SST CHODL","MGE interneuron","243","306",1836
"I","PVALB + SST + SST CHODL","MGE interneuron","243","307",2864
"I","PVALB + SST + SST CHODL","MGE interneuron","244","286",151
"I","PVALB + SST + SST CHODL","MGE interneuron","244","287",176
"I","PVALB + SST + SST CHODL","MGE interneuron","244","288",140
"I","PVALB + SST + SST CHODL","MGE interneuron","244","289",194
"I","PVALB + SST + SST CHODL","MGE interneuron","244","290",134
"I","PVALB + SST + SST CHODL","MGE interneuron","244","291",81
"I","PVALB + SST + SST CHODL","MGE interneuron","244","292",296
"I","PVALB + SST + SST CHODL","MGE interneuron","245","187",103
"I","PVALB + SST + SST CHODL","MGE interneuron","245","188",306
"I","PVALB + SST + SST CHODL","MGE interneuron","245","189",181
"I","PVALB + SST + SST CHODL","MGE interneuron","245","190",43
"I","PVALB + SST + SST CHODL","MGE interneuron","245","294",235
"I","PVALB + SST + SST CHODL","MGE interneuron","245","295",77
"I","PVALB + SST + SST CHODL","MGE interneuron","245","296",199
"I","PVALB + SST + SST CHODL","MGE interneuron","245","297",114
"I","PVALB + SST + SST CHODL","MGE interneuron","245","298",308
"I","PVALB + SST + SST CHODL","MGE interneuron","246","230",174
"I","PVALB + SST + SST CHODL","MGE interneuron","246","231",170
"I","PVALB + SST + SST CHODL","MGE interneuron","246","232",245
"I","PVALB + SST + SST CHODL","MGE interneuron","246","233",184
"I","PVALB + SST + SST CHODL","MGE interneuron","246","234",202
"I","PVALB + SST + SST CHODL","MGE interneuron","246","235",274
"I","PVALB + SST + SST CHODL","MGE interneuron","246","236",121
"I","PVALB + SST + SST CHODL","MGE interneuron","246","237",178
"I","PVALB + SST + SST CHODL","MGE interneuron","246","238",272
"I","PVALB + SST + SST CHODL","MGE interneuron","246","239",70
"I","PVALB + SST + SST CHODL","MGE interneuron","246","389",210
"I","PVALB + SST + SST CHODL","MGE interneuron","247","240",206
"I","PVALB + SST + SST CHODL","MGE interneuron","247","241",117
"I","PVALB + SST + SST CHODL","MGE interneuron","247","242",138
"I","PVALB + SST + SST CHODL","MGE interneuron","247","243",149
"I","PVALB + SST + SST CHODL","MGE interneuron","247","244",116
"I","PVALB + SST + SST CHODL","MGE interneuron","247","245",244
"I","PVALB + SST + SST CHODL","MGE interneuron","247","246",140
"I","PVALB + SST + SST CHODL","MGE interneuron","248","247",314
"I","PVALB + SST + SST CHODL","MGE interneuron","248","248",358
"I","PVALB + SST + SST CHODL","MGE interneuron","248","249",164
"I","PVALB + SST + SST CHODL","MGE interneuron","248","251",123
"I","PVALB + SST + SST CHODL","MGE interneuron","248","252",261
"I","PVALB + SST + SST CHODL","MGE interneuron","248","253",228
"I","PVALB + SST + SST CHODL","MGE interneuron","248","254",203
"I","PVALB + SST + SST CHODL","MGE interneuron","248","255",234
"I","PVALB + SST + SST CHODL","MGE interneuron","248","256",322
"I","PVALB + SST + SST CHODL","MGE interneuron","248","285",328
"I","PVALB + SST + SST CHODL","MGE interneuron","249","222",841
"I","PVALB + SST + SST CHODL","MGE interneuron","249","250",412
"I","PVALB + SST + SST CHODL","MGE interneuron","249","258",315
"I","PVALB + SST + SST CHODL","MGE interneuron","249","259",702
"I","PVALB + SST + SST CHODL","MGE interneuron","249","260",628
"I","PVALB + SST + SST CHODL","MGE interneuron","249","261",751
"I","PVALB + SST + SST CHODL","MGE interneuron","249","262",209
"I","PVALB + SST + SST CHODL","MGE interneuron","249","263",704
"I","PVALB + SST + SST CHODL","MGE interneuron","249","264",308
"I","PVALB + SST + SST CHODL","MGE interneuron","249","265",347
"I","PVALB + SST + SST CHODL","MGE interneuron","249","267",604
"I","PVALB + SST + SST CHODL","MGE interneuron","250","266",1287
"I","PVALB + SST + SST CHODL","MGE interneuron","250","268",1206
"I","PVALB + SST + SST CHODL","MGE interneuron","250","269",1454
"I","PVALB + SST + SST CHODL","MGE interneuron","250","270",1751
"I","PVALB + SST + SST CHODL","MGE interneuron","250","271",1246
"I","PVALB + SST + SST CHODL","MGE interneuron","250","272",2576
"I","PVALB + SST + SST CHODL","MGE interneuron","250","273",2252
"I","PVALB + SST + SST CHODL","MGE interneuron","250","274",1034
"I","PVALB + SST + SST CHODL","MGE interneuron","250","275",2024
"I","PVALB + SST + SST CHODL","MGE interneuron","250","276",767
"I","PVALB + SST + SST CHODL","MGE interneuron","250","283",1007
"I","PVALB + SST + SST CHODL","MGE interneuron","251","277",533
"I","PVALB + SST + SST CHODL","MGE interneuron","251","278",1178
"I","PVALB + SST + SST CHODL","MGE interneuron","251","279",1752
"I","PVALB + SST + SST CHODL","MGE interneuron","251","280",7035
"I","PVALB + SST + SST CHODL","MGE interneuron","251","281",2570
"I","PVALB + SST + SST CHODL","MGE interneuron","251","282",1300
"I","PVALB + SST + SST CHODL","MGE interneuron","251","284",2320
"I","PVALB + SST + SST CHODL","MGE interneuron","252","215",237
"I","PVALB + SST + SST CHODL","MGE interneuron","252","218",1104
"I","PVALB + SST + SST CHODL","MGE interneuron","252","221",675
"I","PVALB + SST + SST CHODL","MGE interneuron","252","223",1726
"I","PVALB + SST + SST CHODL","MGE interneuron","252","224",1791
"I","PVALB + SST + SST CHODL","MGE interneuron","252","225",1821
"I","PVALB + SST + SST CHODL","MGE interneuron","252","226",1403
"I","PVALB + SST + SST CHODL","MGE interneuron","252","227",1414
"I","PVALB + SST + SST CHODL","MGE interneuron","252","228",2278
"I","PVALB + SST + SST CHODL","MGE interneuron","252","229",1776
"I","PVALB + SST + SST CHODL","MGE interneuron","252","257",1854
"I","PVALB + SST + SST CHODL","MGE interneuron","253","210",678
"I","PVALB + SST + SST CHODL","MGE interneuron","253","211",755
"I","PVALB + SST + SST CHODL","MGE interneuron","253","212",637
"I","PVALB + SST + SST CHODL","MGE interneuron","253","213",722
"I","PVALB + SST + SST CHODL","MGE interneuron","253","214",779
"I","PVALB + SST + SST CHODL","MGE interneuron","253","216",627
"I","PVALB + SST + SST CHODL","MGE interneuron","253","217",669
"I","PVALB + SST + SST CHODL","MGE interneuron","253","219",425
"I","PVALB + SST + SST CHODL","MGE interneuron","253","373",411
"I","PVALB + SST + SST CHODL","MGE interneuron","254","201",405
"I","PVALB + SST + SST CHODL","MGE interneuron","254","202",644
"I","PVALB + SST + SST CHODL","MGE interneuron","254","203",994
"I","PVALB + SST + SST CHODL","MGE interneuron","254","204",89
"I","PVALB + SST + SST CHODL","MGE interneuron","254","205",1121
"I","PVALB + SST + SST CHODL","MGE interneuron","254","206",1144
"I","PVALB + SST + SST CHODL","MGE interneuron","254","207",797
"I","PVALB + SST + SST CHODL","MGE interneuron","254","208",861
"I","PVALB + SST + SST CHODL","MGE interneuron","254","209",553
"I","PVALB + SST + SST CHODL","MGE interneuron","254","220",931
"I","PVALB + SST + SST CHODL","MGE interneuron","255","365",27
"I","PVALB + SST + SST CHODL","MGE interneuron","255","366",572
"I","PVALB + SST + SST CHODL","MGE interneuron","255","367",956
"I","PVALB + SST + SST CHODL","MGE interneuron","255","368",701
"I","PVALB + SST + SST CHODL","MGE interneuron","255","369",414
"I","PVALB + SST + SST CHODL","MGE interneuron","255","370",536
"I","PVALB + SST + SST CHODL","MGE interneuron","255","371",135
"I","PVALB + SST + SST CHODL","MGE interneuron","256","360",409
"I","PVALB + SST + SST CHODL","MGE interneuron","256","361",749
"I","PVALB + SST + SST CHODL","MGE interneuron","256","362",2742
"I","PVALB + SST + SST CHODL","MGE interneuron","256","363",1191
"I","PVALB + SST + SST CHODL","MGE interneuron","256","364",435
"I","PVALB + SST + SST CHODL","MGE interneuron","257","393",1777
"I","PVALB + SST + SST CHODL","MGE interneuron","257","394",1419
"I","PVALB + SST + SST CHODL","MGE interneuron","257","398",1383
"I","PVALB + SST + SST CHODL","MGE interneuron","257","399",1394
"I","PVALB + SST + SST CHODL","MGE interneuron","257","403",1525
"I","PVALB + SST + SST CHODL","MGE interneuron","257","404",2294
"I","PVALB + SST + SST CHODL","MGE interneuron","257","409",2450
"I","PVALB + SST + SST CHODL","MGE interneuron","258","354",681
"I","PVALB + SST + SST CHODL","MGE interneuron","258","355",1109
"I","PVALB + SST + SST CHODL","MGE interneuron","258","356",1014
"I","PVALB + SST + SST CHODL","MGE interneuron","258","357",1235
"I","PVALB + SST + SST CHODL","MGE interneuron","258","358",1076
"I","PVALB + SST + SST CHODL","MGE interneuron","258","359",2090
"I","PVALB + SST + SST CHODL","MGE interneuron","258","372",1246
"I","PVALB + SST + SST CHODL","MGE interneuron","258","400",1078
"I","PVALB + SST + SST CHODL","MGE interneuron","258","401",2325
"I","PVALB + SST + SST CHODL","MGE interneuron","258","402",1089
"I","PVALB + SST + SST CHODL","MGE interneuron","259","337",1670
"I","PVALB + SST + SST CHODL","MGE interneuron","259","338",2065
"I","PVALB + SST + SST CHODL","MGE interneuron","259","339",1465
"I","PVALB + SST + SST CHODL","MGE interneuron","259","340",1605
"I","PVALB + SST + SST CHODL","MGE interneuron","259","341",3883
"I","PVALB + SST + SST CHODL","MGE interneuron","259","342",1794
"I","PVALB + SST + SST CHODL","MGE interneuron","259","343",1099
"I","PVALB + SST + SST CHODL","MGE interneuron","259","344",1938
"I","PVALB + SST + SST CHODL","MGE interneuron","259","412",2322
"I","PVALB + SST + SST CHODL","MGE interneuron","260","332",415
"I","PVALB + SST + SST CHODL","MGE interneuron","260","333",704
"I","PVALB + SST + SST CHODL","MGE interneuron","260","334",415
"I","PVALB + SST + SST CHODL","MGE interneuron","260","335",1098
"I","PVALB + SST + SST CHODL","MGE interneuron","260","336",831
"I","PVALB + SST + SST CHODL","MGE interneuron","260","421",1992
"I","PVALB + SST + SST CHODL","MGE interneuron","260","422",757
"I","PVALB + SST + SST CHODL","MGE interneuron","261","410",1278
"I","PVALB + SST + SST CHODL","MGE interneuron","261","411",2861
"I","PVALB + SST + SST CHODL","MGE interneuron","261","413",4276
"I","PVALB + SST + SST CHODL","MGE interneuron","261","414",1750
"I","PVALB + SST + SST CHODL","MGE interneuron","261","415",2574
"I","PVALB + SST + SST CHODL","MGE interneuron","261","416",1969
"I","PVALB + SST + SST CHODL","MGE interneuron","261","417",2096
"I","PVALB + SST + SST CHODL","MGE interneuron","261","418",2847
"I","PVALB + SST + SST CHODL","MGE interneuron","261","419",1262
"I","PVALB + SST + SST CHODL","MGE interneuron","261","420",544
"I","PVALB + SST + SST CHODL","MGE interneuron","262","405",1325
"I","PVALB + SST + SST CHODL","MGE interneuron","262","406",791
"I","PVALB + SST + SST CHODL","MGE interneuron","262","407",1060
"I","PVALB + SST + SST CHODL","MGE interneuron","262","408",6943
"I","PVALB + SST + SST CHODL","MGE interneuron","263","423",931
"I","PVALB + SST + SST CHODL","MGE interneuron","263","424",5656
