Species,Stephan_col,Merged_col,Stephan_value,Merged_value,abs_diff,pct_diff,merged_teams,match_cat
Pan_troglodytes,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,118996,104580.88888888888,-14415.11111,-12.11394594,Bush; RillingInsel; Stephan_collection,notable(5-100%)
Papio_anubis,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,54416,54416,0,0,Stephan_collection,exact(<0.5%)
Piliocolobus_badius,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,14331,14331,0,0,Stephan_collection,exact(<0.5%)
Pongo_pygmaeus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,81500,87950,6450,7.914110429447852,RillingInsel; Stephan_collection,notable(5-100%)
Propithecus_verreauxi,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,3335,2842.5,-492.5,-14.76761619,Bush; Stephan_collection,notable(5-100%)
Saimiri_sciureus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,3710,4070,360,9.703504043126685,Bush; RillingInsel; Stephan_collection,notable(5-100%)
Tarsius_syrichta,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,137,151,14,10.218978102189782,Bush,notable(5-100%)
Alouatta_seniculus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1918,1918,0,0,Stephan_collection,exact(<0.5%)
Aotus_trivirgatus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,996,813,-183,-18.37349398,Bush; Stephan_collection,notable(5-100%)
Ateles_geoffroyi,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,3753,3753,0,0,Stephan_collection,exact(<0.5%)
Avahi_laniger,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,475,475,0,0,Stephan_collection,exact(<0.5%)
Avahi_occidentalis,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,450,450,0,0,Stephan_collection,exact(<0.5%)
Callithrix_jacchus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,566,566,0,0,Stephan_collection,exact(<0.5%)
Callithrix_pygmaea,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,363,363,0,0,Stephan_collection,exact(<0.5%)
Cebus_albifrons,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,3764,3764,0,0,Stephan_collection,exact(<0.5%)
Cercopithecus_ascanius,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,4272,4272,0,0,Stephan_collection,exact(<0.5%)
Cercopithecus_mitis,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,4232,4232,0,0,Stephan_collection,exact(<0.5%)
Cheirogaleus_major,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,433,433,0,0,Stephan_collection,exact(<0.5%)
Cheirogaleus_medius,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,199,199,0,0,Stephan_collection,exact(<0.5%)
Daubentonia_madagascariensis,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1113,1113,0,0,Stephan_collection,exact(<0.5%)
Eulemur_fulvus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1253,1253,0,0,Stephan_collection,exact(<0.5%)
Galago_senegalensis,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,301,260.5,-40.5,-13.4551495,Bush; Stephan_collection,notable(5-100%)
Galagoides_demidoff,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,214,214,0,0,Stephan_collection,exact(<0.5%)
Homo_sapiens,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,15247.5,15463.5,216,1.4166256763403837,Bush; Stephan_collection,close(0.5-2%)
Hylobates_lar,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,4086.7,4487,400.3000000000002,9.795189272518172,Bush; Stephan_collection,notable(5-100%)
Indri_indri,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1648,1648,0,0,Stephan_collection,exact(<0.5%)
Lagothrix_lagotricha,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,4856,4856,0,0,Stephan_collection,exact(<0.5%)
Lepilemur_ruficaudatus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,326,326,0,0,Stephan_collection,exact(<0.5%)
Lophocebus_albigena,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,5420,5420,0,0,Stephan_collection,exact(<0.5%)
Loris_tardigradus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,529,529,0,0,Stephan_collection,exact(<0.5%)
Macaca_mulatta,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,5343,4301.5,-1041.5,-19.49279431,Bush; Stephan_collection,notable(5-100%)
Microcebus_murinus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,136,123,-13,-9.558823529,Bush; Stephan_collection,notable(5-100%)
Miopithecus_talapoin,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,2339,2339,0,0,Stephan_collection,exact(<0.5%)
Nycticebus_coucang,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,696,638,-58,-8.333333333,Bush; Stephan_collection,notable(5-100%)
Otolemur_crassicaudatus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,479,464.5,-14.5,-3.027139875,Bush; Stephan_collection,minor(2-5%)
Pan_troglodytes,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,8268.3,10811.5,2543.2000000000007,30.75843885683878,Bush; Stephan_collection,notable(5-100%)
Papio_anubis,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,10001,10001,0,0,Stephan_collection,exact(<0.5%)
Perodicticus_potto,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,495,412.5,-82.5,-16.66666667,Bush; Stephan_collection,notable(5-100%)
Piliocolobus_badius,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,3053,3053,0,0,Stephan_collection,exact(<0.5%)
Pithecia_monachus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1679,1679,0,0,Stephan_collection,exact(<0.5%)
Plecturocebus_moloch,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1201,1201,0,0,Stephan_collection,exact(<0.5%)
Pongo_pygmaeus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,8233.7,8400,166.29999999999927,2.019748108383828,Stephan_collection,minor(2-5%)
Propithecus_verreauxi,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1106,1106,0,0,Stephan_collection,exact(<0.5%)
Saguinus_midas,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,841,841,0,0,Stephan_collection,exact(<0.5%)
Saguinus_oedipus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,807,807,0,0,Stephan_collection,exact(<0.5%)
Saimiri_sciureus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1884,1657,-227,-12.04883227,Bush; Stephan_collection,notable(5-100%)
Varecia_variegata,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1745,1745,0,0,Stephan_collection,exact(<0.5%)
Alouatta_seniculus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,87.4,87.4,0,0,Stephan_collection,exact(<0.5%)
Aotus_trivirgatus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,32.9,32.9,0,0,Stephan_collection,exact(<0.5%)
Ateles_geoffroyi,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,151,151,0,0,Stephan_collection,exact(<0.5%)
Avahi_laniger,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,27.6,27.6,0,0,Stephan_collection,exact(<0.5%)
Avahi_occidentalis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,29.3,29.3,0,0,Stephan_collection,exact(<0.5%)
Callithrix_jacchus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,25.1,25.1,0,0,Stephan_collection,exact(<0.5%)
Callithrix_pygmaea,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,16.9,16.9,0,0,Stephan_collection,exact(<0.5%)
Cebus_albifrons,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,137,137,0,0,Stephan_collection,exact(<0.5%)
Cercopithecus_ascanius,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,147,147,0,0,Stephan_collection; Zilles,exact(<0.5%)
Cercopithecus_mitis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,150,158.6,8.599999999999994,5.733333333,Stephan_collection; Zilles,notable(5-100%)
Cheirogaleus_major,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,21.5,21.5,0,0,Stephan_collection,exact(<0.5%)
Cheirogaleus_medius,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,10.8,10.8,0,0,Stephan_collection,exact(<0.5%)
Colobus_angolensis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,103,103,0,0,Zilles,exact(<0.5%)
Daubentonia_madagascariensis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,58.5,58.5,0,0,Stephan_collection,exact(<0.5%)
Erythrocebus_patas,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,267,266.8,-0.2,-0.074906367,Stephan_collection; Zilles,exact(<0.5%)
Eulemur_fulvus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,51.8,51.8,0,0,Stephan_collection,exact(<0.5%)
Galago_senegalensis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,16,13,-3,-18.75,Bush; Stephan_collection,notable(5-100%)
Galagoides_demidoff,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,10.9,10.9,0,0,Stephan_collection,exact(<0.5%)
Homo_sapiens,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,335,373.6666666666667,38.666666666666686,11.542288557213936,Bush; Stephan_collection; Zilles,notable(5-100%)
Hylobates_lar,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,166.2,163.73333333333332,-2.466666667,-1.484155636,Bush; Stephan_collection; Zilles,close(0.5-2%)
Hylobates_muelleri,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,162,161.6,-0.4,-0.24691358,Zilles,exact(<0.5%)
Indri_indri,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,94.5,94.5,0,0,Stephan_collection,exact(<0.5%)
Lagothrix_lagotricha,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,164,164,0,0,Stephan_collection,exact(<0.5%)
Lepilemur_ruficaudatus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,15.6,15.6,0,0,Stephan_collection,exact(<0.5%)
Lophocebus_albigena,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,182,182,0,0,Stephan_collection; Zilles,exact(<0.5%)
Loris_tardigradus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,24.6,24.6,0,0,Stephan_collection,exact(<0.5%)
Macaca_fascicularis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,91.9,91.9,0,0,Zilles,exact(<0.5%)
Macaca_mulatta,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,158,158,0,0,Stephan_collection; Zilles,exact(<0.5%)
Microcebus_murinus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,7.1,8.55,1.450000000000001,20.422535211267622,Bush; Stephan_collection,notable(5-100%)
Miopithecus_talapoin,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,109,109,0,0,Stephan_collection; Zilles,exact(<0.5%)
Nasalis_larvatus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,157,156.6,-0.4,-0.25477707,Stephan_collection; Zilles,exact(<0.5%)
Nycticebus_coucang,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,35.9,32.95,-2.95,-8.217270195,Bush; Stephan_collection,notable(5-100%)
Otolemur_crassicaudatus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,23.2,21.6,-1.6,-6.896551724,Bush; Stephan_collection,notable(5-100%)
Pan_paniscus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,275.1,282.3,7.199999999999989,2.6172300981461243,Zilles,minor(2-5%)
Pan_troglodytes,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,250.7,330,79.30000000000001,31.63143199042681,Bush; Stephan_collection; Zilles,notable(5-100%)
Papio_anubis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,395,395,0,0,Stephan_collection; Zilles,exact(<0.5%)
Perodicticus_potto,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,24.3,22.15,-2.15,-8.847736626,Bush; Stephan_collection,notable(5-100%)
Piliocolobus_badius,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,128,128,0,0,Stephan_collection; Zilles,exact(<0.5%)
Pithecia_monachus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,76.3,76.3,0,0,Stephan_collection,exact(<0.5%)
Plecturocebus_moloch,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,54.2,54.2,0,0,Stephan_collection,exact(<0.5%)
Pongo_pygmaeus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,259.1,259.1,0,0,Zilles,exact(<0.5%)
Propithecus_verreauxi,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,64.5,64.5,0,0,Stephan_collection,exact(<0.5%)
Pygathrix_nemaeus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,115,114.8,-0.2,-0.173913043,Zilles,exact(<0.5%)
Saguinus_midas,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,36,36,0,0,Stephan_collection,exact(<0.5%)
Saguinus_oedipus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,34.2,34.2,0,0,Stephan_collection,exact(<0.5%)
Saimiri_sciureus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,62.9,62.9,0,0,Stephan_collection,exact(<0.5%)
Varecia_variegata,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,68.9,68.9,0,0,Stephan_collection,exact(<0.5%)
Alouatta_seniculus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,59.75,59.75,0,0,Stephan_collection,exact(<0.5%)
Aotus_trivirgatus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,17.02,17.02,0,0,Stephan_collection,exact(<0.5%)
Ateles_geoffroyi,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,114.79,114.79,0,0,Stephan_collection,exact(<0.5%)
Avahi_laniger,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,14.46,14.46,0,0,Stephan_collection,exact(<0.5%)
Avahi_occidentalis,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,11.3,11.3,0,0,Stephan_collection,exact(<0.5%)
Callithrix_jacchus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,7.93,7.93,0,0,Stephan_collection,exact(<0.5%)
Callithrix_pygmaea,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,4.35,4.35,0,0,Stephan_collection,exact(<0.5%)
Cebus_albifrons,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,99.52,99.52,0,0,Stephan_collection,exact(<0.5%)
Cercopithecus_ascanius,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,67.67,67.67,0,0,Stephan_collection,exact(<0.5%)
Cercopithecus_mitis,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,82.38,82.38,0,0,Stephan_collection,exact(<0.5%)
Cheirogaleus_major,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,9.95,9.95,0,0,Stephan_collection,exact(<0.5%)
Cheirogaleus_medius,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,4.27,4.27,0,0,Stephan_collection,exact(<0.5%)
Daubentonia_madagascariensis,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,61.03,61.03,0,0,Stephan_collection,exact(<0.5%)
Erythrocebus_patas,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,126.31,126.31,0,0,Stephan_collection,exact(<0.5%)
Eulemur_fulvus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,32.05,32.05,0,0,Stephan_collection,exact(<0.5%)
Galago_senegalensis,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,4.4,4.4,0,0,Stephan_collection,exact(<0.5%)
Galagoides_demidoff,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,3.06,3.06,0,0,Stephan_collection,exact(<0.5%)
Homo_sapiens,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1166.9,1166.9,0,0,Stephan_collection,exact(<0.5%)
Hylobates_lar,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,141.08,141.08,0,0,Stephan_collection,exact(<0.5%)
Indri_indri,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,56.31,56.31,0,0,Stephan_collection,exact(<0.5%)
Lagothrix_lagotricha,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,108.57,108.57,0,0,Stephan_collection,exact(<0.5%)
Lepilemur_ruficaudatus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,9.35,9.35,0,0,Stephan_collection,exact(<0.5%)
Lophocebus_albigena,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,113.33,113.33,0,0,Stephan_collection,exact(<0.5%)
Loris_tardigradus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,5.76,5.76,0,0,Stephan_collection,exact(<0.5%)
Macaca_mulatta,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,106.94,106.94,0,0,Stephan_collection,exact(<0.5%)
Microcebus_murinus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,2.11,2.11,0,0,Stephan_collection,exact(<0.5%)
Miopithecus_talapoin,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,33.84,33.84,0,0,Stephan_collection,exact(<0.5%)
Nasalis_larvatus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,149.33,149.33,0,0,Stephan_collection,exact(<0.5%)
Nycticebus_coucang,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,14.03,14.03,0,0,Stephan_collection,exact(<0.5%)
Otolemur_crassicaudatus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,9.64,9.64,0,0,Stephan_collection,exact(<0.5%)
Pan_troglodytes,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,455.83,455.83,0,0,Stephan_collection,exact(<0.5%)
Papio_anubis,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,220.35,220.35,0,0,Stephan_collection,exact(<0.5%)
Perodicticus_potto,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,12.25,12.25,0,0,Stephan_collection,exact(<0.5%)
Piliocolobus_badius,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,98.52,98.52,0,0,Stephan_collection,exact(<0.5%)
Pithecia_monachus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,53.67,53.67,0,0,Stephan_collection,exact(<0.5%)
Plecturocebus_moloch,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,21.24,21.24,0,0,Stephan_collection,exact(<0.5%)
Propithecus_verreauxi,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,39.46,39.46,0,0,Stephan_collection,exact(<0.5%)
Pygathrix_nemaeus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,137.05,137.05,0,0,Stephan_collection,exact(<0.5%)
Saguinus_midas,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,7.75,7.75,0,0,Stephan_collection,exact(<0.5%)
Saguinus_oedipus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,8.8,8.8,0,0,Stephan_collection,exact(<0.5%)
Saimiri_sciureus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,27.2,27.2,0,0,Stephan_collection,exact(<0.5%)
Varecia_variegata,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,37.45,37.45,0,0,Stephan_collection,exact(<0.5%)
Alouatta_seniculus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,26.57,26.57,0,0,Stephan_collection,exact(<0.5%)
Aotus_trivirgatus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,11.42,11.42,0,0,Stephan_collection,exact(<0.5%)
Ateles_geoffroyi,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,59.75,59.75,0,0,Stephan_collection,exact(<0.5%)
Avahi_laniger,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,11.28,11.28,0,0,Stephan_collection,exact(<0.5%)
Avahi_occidentalis,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,10.18,10.18,0,0,Stephan_collection,exact(<0.5%)
Callithrix_jacchus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,5.44,5.44,0,0,Stephan_collection,exact(<0.5%)
Callithrix_pygmaea,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,3.2,3.2,0,0,Stephan_collection,exact(<0.5%)
Cebus_albifrons,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,38.98,38.98,0,0,Stephan_collection,exact(<0.5%)
Cercopithecus_ascanius,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,41.7,41.7,0,0,Stephan_collection,exact(<0.5%)
Cercopithecus_mitis,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,54.55,54.55,0,0,Stephan_collection,exact(<0.5%)
Cheirogaleus_major,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,3.85,3.85,0,0,Stephan_collection,exact(<0.5%)
Cheirogaleus_medius,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,1.94,1.94,0,0,Stephan_collection,exact(<0.5%)
Daubentonia_madagascariensis,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,36.11,36.11,0,0,Stephan_collection,exact(<0.5%)
Erythrocebus_patas,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,95.07,95.07,0,0,Stephan_collection,exact(<0.5%)
Eulemur_fulvus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,27.58,27.58,0,0,Stephan_collection,exact(<0.5%)
Galago_senegalensis,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,3.77,3.77,0,0,Stephan_collection,exact(<0.5%)
Galagoides_demidoff,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,2.08,2.08,0,0,Stephan_collection,exact(<0.5%)
Homo_sapiens,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,190.48,190.48,0,0,Stephan_collection,exact(<0.5%)
Hylobates_lar,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,65.6,65.6,0,0,Stephan_collection,exact(<0.5%)
Indri_indri,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,46.96,46.96,0,0,Stephan_collection,exact(<0.5%)
Lagothrix_lagotricha,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,60.23,60.23,0,0,Stephan_collection,exact(<0.5%)
Lepilemur_ruficaudatus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,6.41,6.41,0,0,Stephan_collection,exact(<0.5%)
Lophocebus_albigena,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,74.6,74.6,0,0,Stephan_collection,exact(<0.5%)
Loris_tardigradus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,5.58,5.58,0,0,Stephan_collection,exact(<0.5%)
Macaca_mulatta,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,75.13,75.13,0,0,Stephan_collection,exact(<0.5%)
Microcebus_murinus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,1.14,1.14,0,0,Stephan_collection,exact(<0.5%)
Miopithecus_talapoin,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,26.42,26.42,0,0,Stephan_collection,exact(<0.5%)
Nasalis_larvatus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,105.48,105.48,0,0,Stephan_collection,exact(<0.5%)
Nycticebus_coucang,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,8.76,8.76,0,0,Stephan_collection,exact(<0.5%)
Otolemur_crassicaudatus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,6.63,6.63,0,0,Stephan_collection,exact(<0.5%)
Pan_troglodytes,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,87.27,87.27,0,0,Stephan_collection,exact(<0.5%)
Papio_anubis,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,99.91,99.91,0,0,Stephan_collection,exact(<0.5%)
Perodicticus_potto,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,8.43,8.43,0,0,Stephan_collection,exact(<0.5%)
Piliocolobus_badius,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,57.76,57.76,0,0,Stephan_collection,exact(<0.5%)
Pithecia_monachus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,31.78,31.78,0,0,Stephan_collection,exact(<0.5%)
Plecturocebus_moloch,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,19.47,19.47,0,0,Stephan_collection,exact(<0.5%)
Propithecus_verreauxi,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,30.94,30.94,0,0,Stephan_collection,exact(<0.5%)
Pygathrix_nemaeus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,80.76,80.76,0,0,Stephan_collection,exact(<0.5%)
Saguinus_midas,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,6.94,6.94,0,0,Stephan_collection,exact(<0.5%)
Saguinus_oedipus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,7.19,7.19,0,0,Stephan_collection,exact(<0.5%)
Saimiri_sciureus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,21.93,21.93,0,0,Stephan_collection,exact(<0.5%)
Varecia_variegata,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,28.83,28.83,0,0,Stephan_collection,exact(<0.5%)
Alouatta_seniculus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,27.47,27.47,0,0,Stephan_collection,exact(<0.5%)
