Species,Stephan_col,Merged_col,Stephan_value,Merged_value,pct_diff,match_cat,n_teams,is_averaged,merged_teams,merged_team_refs,structure_source
Otolemur_crassicaudatus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,479.0,464.5,-3.0271398747390394,minor(2-5%),2,True,Bush; Stephan_collection,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Pan_troglodytes,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,8268.3,10811.5,30.75843885683878,notable(5-100%),2,True,Bush; Stephan_collection,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Papio_anubis,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,10001.0,10001.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Perodicticus_potto,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,495.0,412.5,-16.666666666666668,notable(5-100%),2,True,Bush; Stephan_collection,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Piliocolobus_badius,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,3053.0,3053.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Pithecia_monachus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1679.0,1679.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Plecturocebus_moloch,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1201.0,1201.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Pongo_pygmaeus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,8233.7,8400.0,2.019748108383828,minor(2-5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Propithecus_verreauxi,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1106.0,1106.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Saguinus_midas,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,841.0,841.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Saguinus_oedipus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,807.0,807.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Saimiri_sciureus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1884.0,1657.0,-12.048832271762208,notable(5-100%),2,True,Bush; Stephan_collection,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Varecia_variegata,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1745.0,1745.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Frahm et al. 1984
Alouatta_seniculus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,87.4,87.4,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Aotus_trivirgatus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,32.9,32.9,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Ateles_geoffroyi,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,151.0,151.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Avahi_laniger,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,27.6,27.6,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Avahi_occidentalis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,29.3,29.3,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Callithrix_jacchus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,25.1,25.1,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Callithrix_pygmaea,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,16.9,16.9,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Cebus_albifrons,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,137.0,137.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Cercopithecus_ascanius,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,147.0,147.0,0.0,exact(<0.5%),2,True,Stephan_collection; Zilles,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Cercopithecus_mitis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,150.0,158.6,5.73333333333333,notable(5-100%),2,True,Stephan_collection; Zilles,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Cheirogaleus_major,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,21.5,21.5,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Cheirogaleus_medius,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,10.8,10.8,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Colobus_angolensis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,103.0,103.0,0.0,exact(<0.5%),1,False,Zilles,Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection),de Sousa et al. 2010; Stephan et al. 1984
Daubentonia_madagascariensis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,58.5,58.5,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Erythrocebus_patas,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,267.0,266.8,-0.0749063670411942,exact(<0.5%),2,True,Stephan_collection; Zilles,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Eulemur_fulvus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,51.8,51.8,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Galago_senegalensis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,16.0,13.0,-18.75,notable(5-100%),2,True,Bush; Stephan_collection,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Galagoides_demidoff,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,10.9,10.9,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Homo_sapiens,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,335.0,373.6666666666667,11.542288557213936,notable(5-100%),3,True,Bush; Stephan_collection; Zilles,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Hylobates_lar,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,166.2,163.73333333333332,-1.4841556357801855,close(0.5-2%),3,True,Bush; Stephan_collection; Zilles,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Hylobates_muelleri,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,162.0,161.6,-0.2469135802469171,exact(<0.5%),1,False,Zilles,Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection),de Sousa et al. 2010; Stephan et al. 1984
Indri_indri,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,94.5,94.5,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Lagothrix_lagotricha,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,164.0,164.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Lepilemur_ruficaudatus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,15.6,15.6,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Lophocebus_albigena,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,182.0,182.0,0.0,exact(<0.5%),2,True,Stephan_collection; Zilles,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Loris_tardigradus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,24.6,24.6,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Macaca_fascicularis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,91.9,91.9,0.0,exact(<0.5%),1,False,Zilles,Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection),de Sousa et al. 2010; Stephan et al. 1984
Macaca_mulatta,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,158.0,158.0,0.0,exact(<0.5%),2,True,Stephan_collection; Zilles,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Microcebus_murinus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,7.1,8.55,20.422535211267625,notable(5-100%),2,True,Bush; Stephan_collection,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Miopithecus_talapoin,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,109.0,109.0,0.0,exact(<0.5%),2,True,Stephan_collection; Zilles,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Nasalis_larvatus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,157.0,156.6,-0.2547770700636979,exact(<0.5%),2,True,Stephan_collection; Zilles,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Nycticebus_coucang,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,35.9,32.95,-8.21727019498606,notable(5-100%),2,True,Bush; Stephan_collection,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Otolemur_crassicaudatus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,23.2,21.6,-6.896551724137922,notable(5-100%),2,True,Bush; Stephan_collection,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Pan_paniscus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,275.1,282.3,2.6172300981461243,minor(2-5%),1,False,Zilles,Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection),de Sousa et al. 2010; Stephan et al. 1984
Pan_troglodytes,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,250.7,330.0,31.63143199042681,notable(5-100%),3,True,Bush; Stephan_collection; Zilles,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Papio_anubis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,395.0,395.0,0.0,exact(<0.5%),2,True,Stephan_collection; Zilles,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Perodicticus_potto,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,24.3,22.15,-8.847736625514413,notable(5-100%),2,True,Bush; Stephan_collection,"Bush: Bush & Allman 2004 — cortical (frontal) [verify in papers tribble] | Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Piliocolobus_badius,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,128.0,128.0,0.0,exact(<0.5%),2,True,Stephan_collection; Zilles,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology | Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection)",de Sousa et al. 2010; Stephan et al. 1984
Pithecia_monachus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,76.3,76.3,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Plecturocebus_moloch,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,54.2,54.2,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Pongo_pygmaeus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,259.1,259.1,0.0,exact(<0.5%),1,False,Zilles,Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection),de Sousa et al. 2010; Stephan et al. 1984
Propithecus_verreauxi,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,64.5,64.5,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Pygathrix_nemaeus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,115.0,114.8,-0.1739130434782633,exact(<0.5%),1,False,Zilles,Zilles: Zilles & Rehkämper 1988 — Pongo / great-ape graft (Düsseldorf collection),de Sousa et al. 2010; Stephan et al. 1984
Saguinus_midas,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,36.0,36.0,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Saguinus_oedipus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,34.2,34.2,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Saimiri_sciureus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,62.9,62.9,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Varecia_variegata,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,68.9,68.9,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",de Sousa et al. 2010; Stephan et al. 1984
Alouatta_seniculus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,59.75,59.75,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Aotus_trivirgatus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,17.02,17.02,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Ateles_geoffroyi,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,114.79,114.79,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Avahi_laniger,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,14.46,14.46,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Avahi_occidentalis,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,11.3,11.3,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Callithrix_jacchus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,7.93,7.93,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Callithrix_pygmaea,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,4.35,4.35,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Cebus_albifrons,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,99.52,99.52,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Cercopithecus_ascanius,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,67.67,67.67,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Cercopithecus_mitis,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,82.38,82.38,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Cheirogaleus_major,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,9.95,9.95,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Cheirogaleus_medius,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,4.27,4.27,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Daubentonia_madagascariensis,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,61.03,61.03,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Erythrocebus_patas,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,126.31,126.31,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Eulemur_fulvus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,32.05,32.05,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Galago_senegalensis,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,4.4,4.4,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Galagoides_demidoff,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,3.06,3.06,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Homo_sapiens,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,1166.9,1166.9,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Hylobates_lar,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,141.08,141.08,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Indri_indri,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,56.31,56.31,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Lagothrix_lagotricha,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,108.57,108.57,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Lepilemur_ruficaudatus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,9.35,9.35,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Lophocebus_albigena,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,113.33,113.33,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Loris_tardigradus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,5.76,5.76,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Macaca_mulatta,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,106.94,106.94,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Microcebus_murinus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,2.11,2.11,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Miopithecus_talapoin,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,33.84,33.84,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
Nasalis_larvatus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,149.33,149.33,0.0,exact(<0.5%),1,False,Stephan_collection,"Stephan_collection: Stephan, Frahm & Baron 1981 (+ Stephan 1984) — backbone histology",Matano 2001 (dentate); Matano et al. 1985a
