cluster,gene,A1,ACC,ANG,DLPFC,M1,MTG,S1,V1
Vip_9,HDAC9,0.938644981980215,0.727012345362196,0.924848195686792,0.861779371561927,1.16955307990577,0.719662217304149,1.01742260019495,1.24080049860584
Vip_9,NPAS3,1.09371830827452,1.23404378534118,1.08418126235192,1.16389942179701,1.49174477975548,1.12322588672863,1.31742950738698,1.25035948457148
Vip_9,SLC35F3,1.03627083327144,0.675276793349922,1.22981621183393,0.934911256075834,1.00944880293194,0.865076784772669,0.903055529718158,1.28812270838146
Vip_9,KCNMB2,1.07173833659645,1.00568625568009,1.05665173100738,1.02246582318288,1.15783743095969,0.921033863357079,1.12509737385868,1.15623737326654
Vip_9,DPP6,1.06945370439479,0.659158015643966,1.12142146223072,1.13741604325491,1.14965665176751,0.964540376451549,1.15570282411676,1.19940313429788
Vip_9,FHOD3,0.893084667268554,0.899005633160676,1.02647743235478,0.854032731590724,0.653010384154882,0.874175257975281,0.745053000079021,0.773601083434633
Vip_9,PDE7B,0.946410989656263,1.33121783785149,1.10369366057792,1.08384449905995,1.05138643159915,1.06508685465283,1.04202511707158,1.06983442128897
Vip_9,PLXNA4,0.92567702868178,1.24489308597383,0.96409795435508,1.09355809741462,1.03444140732705,0.965662942812928,1.10199220190941,1.27946571228
Vip_9,ZNF804B,1.05519291335328,0.9485374894889,1.0212788879018,1.01384952332857,NA,1.20077856233836,0.787508975869826,1.15712890849749
Vip_9,MAF,1.05417665235182,1.52102177517747,1.21001683106255,1.10413487790906,1.09478764623203,1.17198225296969,1.04270058918227,0.849560946235472
Vip_9,EDNRA,0.498377607446574,NA,0.445509471526146,0.609344420835495,0.911476516575547,0.339409895816053,0.676799522223228,1.22474114751115
Vip_9,GLRA2,0.723915255543286,0.841985795913045,0.756131017100323,0.709048654732472,1.03538765420415,0.736792495630302,0.914551060461057,0.840207968509452
Vip_9,WWP1,0.873769204861947,0.514013474098937,0.90981411314714,1.0069910877651,0.837311347191399,0.885029205233517,0.81857838999944,0.739220921659481
Vip_9,SEZ6L,0.915512943353347,0.572138369621427,1.04920758312409,0.93290840136418,0.985106944565187,0.920910384626674,1.08072137423069,1.32375715289611
Vip_9,IGF1,0.77753305477376,0.834397177274033,0.788335282487067,0.805125837331862,1.14423967098257,0.716436572664577,0.979488636939206,0.928720268065011
Vip_9,ZMAT4,1.03591358253332,1.47721132440668,1.04570361122802,1.17721531024957,1.23787391608404,0.957905922687256,1.16525380187069,1.17982413940795
Vip_9,CCDC85A,0.843659815927065,1.01553434670898,0.82573442200894,0.697019483537056,0.881936304122161,0.859985351985843,0.838299235729024,1.1154354104231201
Vip_9,SHISA8,0.439078506199862,1.18392464586181,0.445351157772987,0.370777864427484,0.330623479385839,0.62109448364762,0.332501608015574,0.276106645797558
Vip_9,OLFM1,0.798841917924058,1.2136520872416,0.725128348451195,0.845507716969593,0.708697583957593,0.875213828789359,0.651410372703807,NA
Vip_9,GALNT13,0.809261841417559,0.875905808759886,0.741757892398056,0.797365885775017,0.965715339816568,0.790928864674004,0.869002400412945,1.18520358509919
Vip_9,KIAA1211,0.777060075373213,0.534736142719054,0.784439950797114,0.79158138426942,0.745384919918883,0.651566257938523,0.804141442382311,1.00170906495965
Vip_9,ADAMTS6,0.753002980501372,1.18427202639085,0.855942196122193,0.893229262984521,NA,0.845506786771823,0.759003808156485,0.60450661371867
Vip_9,SYNPR,0.928074756240128,1.11430413782991,1.02165450685417,0.912576582381261,1.09651699405068,0.913098814439312,0.994037034558068,1.104877964294
Vip_9,ARL4C,0.835504146725544,1.03531128745135,0.847048458817602,0.8246940129721,0.695784191121084,0.803875482642935,0.775394396097351,0.497057952421817
Vip_9,PLCB4,0.756277741124072,0.515101109141451,0.842104198280662,0.823869540065737,0.94656976673819,0.684470081555954,0.889940079400286,1.01298430642829
Vip_9,VWC2,0.857351622051279,0.705187589359755,0.83694859907901,0.934439539036644,0.887908260623683,0.805161068811436,1.04747850476382,1.12404407693287
Vip_9,KCNIP1,0.921471051261424,0.666386743200033,0.889542396476771,0.856947312880443,0.840937944938892,0.825703236167785,0.984937199273942,1.29097826552951
Vip_9,ASIC2,0.67992759419974,1.08426044011983,0.962901235835003,0.721307374289551,0.447123383721134,0.803541841898892,0.64623884474268,0.996805978508111
Vip_9,SLC22A3,0.624454924076029,1.37029905006291,0.831189366004349,0.88582439102351,0.626349245279998,1.02830460870552,0.709533807686129,0.275589760462172
Vip_9,TTC28,0.667289585360303,0.517491524494378,0.640421087653739,0.595835685010297,0.78630972052483,0.636455325334602,0.69078086141904,1.00247799811017
Vip_9,MIR325HG,0.721978255843519,0.751514097593761,0.775530203624422,0.764303042685431,0.839829565371888,0.695437906352727,0.761041906262949,1.28103231953989
Vip_9,SLC35F4,0.820239333498152,NA,0.667675312085959,0.594004291624905,1.06839174847876,0.594904851422134,0.887342383112626,1.37384297986868
Vip_9,SHISA9,0.814379759088222,0.540069561042475,0.948055709125528,0.922124222102596,1.40431930312102,0.832228613276247,1.37536262436379,1.60266887781122
Vip_9,ERBB4,0.954924504445597,1.20136101810716,0.863343719892938,0.862611341020687,0.861718224744839,0.985360941327142,0.949403816692012,1.13691487564707
Vip_9,MAPK4,0.629014334331255,1.11327973127647,0.557778396590755,0.744733331833749,0.473221038910633,0.819110606463159,0.519609094166506,0.800389492613634
Vip_9,ZFPM2,0.6822861836387,NA,0.699326200877173,0.499053246284612,0.956710954125932,0.39977854431853,0.926819239645121,1.1494602968806
Vip_9,RARB,0.947763792163218,1.26291141630721,1.10390004923177,0.927963242799341,0.755460767848676,1.1242649632388,0.898036575834288,0.517211851018674
Vip_9,L3MBTL4,0.723903263026242,1.11604266998136,0.730512273368589,0.774072409218196,0.309119017835534,0.895313192224188,0.62123518867859,1.01824851884686
Vip_9,TRPC6,0.569669046594302,1.04958369588996,0.815369212296139,0.735366146943908,0.598653455405165,0.852635983404722,0.44078646841241,NA
Vip_9,ADRA1A,0.607520571377308,0.602577216252235,0.55157046002548,0.597632329881746,0.694163763709022,0.53590705331011,0.725058126923654,1.1964700266911
Vip_9,FRAS1,0.715124720229084,NA,0.807846064553552,0.783170794926753,0.723194625400013,0.529282403940416,0.851760802669154,1.0056200325765
Vip_9,SGK1,0.596446987795414,NA,0.650396538386568,0.555467549401049,0.870808240287241,0.554860879529535,0.804994082809985,1.0558801894747
Vip_9,LOC105377567,0.490415137414955,NA,0.479623346004697,0.507708502112761,0.373525251749819,NA,0.380141065853114,1.13760773974574
Vip_9,CCNI,0.763627441773751,1.02811780252633,0.665506417197322,0.648024086565237,0.43167319008961,0.822753764287497,0.47045143320876,NA
Vip_9,LHFP,0.438062280365971,1.00286605464115,0.514188566482458,0.643380230868921,0.609035510525323,0.621531897340989,0.401718548854908,NA
Vip_9,MDGA2,0.493105466657568,1.18468354217334,0.493391294436192,0.806721881914683,0.382837733924404,0.681557659454815,0.385273141791482,NA
Vip_9,LOC105377574,0.352586397333257,NA,0.423965016928096,0.287133427840301,0.364262434238644,NA,0.29327552156741,1.06455657039978
Vip_9,ROBO1,0.598620954881439,0.335755835485907,0.592814586968193,0.625665068892514,0.79598518729735,0.429979048141675,0.712150774022392,1.27744981539411
Vip_9,COL21A1,0.314712545094605,NA,0.319613671169404,NA,0.584685970894724,NA,0.457777689667464,1.14615057827532
Vip_9,SEMA6D,0.57454938566075,1.03644596073796,0.544586138464121,0.581445241413906,0.652646190975372,0.811278533694741,0.774675535541964,0.467391988030026
Vip_24,NPR3,1.22641416861805,1.09816466386018,1.21427885190303,0.815765556265738,1.39023424056397,1.28692919965709,1.2780781335388,1.29267515831194
Vip_24,CALB2,2.25592736990654,2.45484275668243,2.42016216377525,1.94418622719853,2.03056017089269,2.4133727957289,2.55956711673747,2.17961871883101
Vip_24,LYPD1,1.10529550720507,1.41370552539297,0.677629603729275,1.11323451907717,0.912581957838465,1.27908730878291,1.1977790125525,0.903537931083183
Vip_24,CHRNA2,1.3869878949195,1.25316916318063,1.13049192236213,1.26475029474656,1.28764756963975,1.29449301508221,1.58307181953298,1.3456140881542
Vip_24,PPP1R1C,1.12444694244156,1.36155551975853,1.0755929251134,1.23160484134075,1.34414955438783,1.33545591213338,1.22386201017149,1.25738477022951
Vip_24,VIP,2.39761065275655,3.00666757805586,1.67716895575286,2.25049270484114,2.5724301450157,2.59751547596233,2.26517754272607,2.63222995068719
Vip_24,KCNG2,1.61203575930899,1.29277849297153,1.20581254327612,1.73879625049088,1.68038047310744,1.47044294990634,1.5700002282763,1.39015837481341
Vip_24,CRH,2.22681252819158,3.32655427005207,2.04989265167354,2.66368908267624,1.95107958096313,2.09150756072812,2.25919378671448,1.5599441267915
Vip_24,LOC105373642,1.41601182726834,1.77475406163956,1.22851983538952,1.72536647956158,1.65865264568734,1.74076831341199,1.32332535809973,1.69726508680613
Vip_24,NR2F2,1.41439259852638,1.18439724343699,1.32394148153242,1.16966404266118,1.09767058680389,1.30194426026229,1.45756652132657,1.04090252149152
Vip_24,ADRA1B,1.59903126566199,1.6807489991651,1.49718208461417,1.47485584218077,1.69278525675496,1.74213815203412,1.29824503067452,1.45481641170805
Vip_24,KIT,0.69876971590958,0.595730543847985,1.12850109281428,0.943081468425661,0.503599534786881,0.780584681566698,0.892415531233345,0.815946543380176
Vip_24,PCP4,1.67422084107542,1.64086054504341,1.14501687755333,2.24300946728545,1.25580173054012,1.52150907768107,1.99742422116126,1.42133856247638
Vip_24,LOC101928923,1.42450368057486,1.28924179699699,1.73188568170556,1.78247790497951,1.18434750319567,1.55610778615292,1.36905259739768,0.851466309492224
Vip_24,CNR1,1.76750560743077,1.88663093379051,1.82162498967146,1.59448701698177,1.89316408699271,1.89422745973969,1.90106274620476,2.22215675010303
Vip_24,SHISA8,1.21955205037303,0.831109922201951,0.633456704280518,1.19288555232774,1.39680096538707,1.34339527100829,1.32006761771507,1.23809690564635
Vip_24,CCNI,1.80831343610762,1.89220497477165,1.3387999834291,1.51985532423072,1.5979495145138,1.76434366119278,1.62341124275181,1.36723625530954
Vip_24,ANGPT1,1.04561630320627,0.610854916845674,1.29874630875345,NA,0.919448905393415,1.10812135506458,0.783020379047578,1.1377431271432
Vip_24,LOC105373643,0.602610605871012,0.746330461226813,NA,1.10016203624001,0.880466245275642,0.736272238230226,0.515272434212537,0.550845815760594
Vip_24,PLCE1,1.21157342036839,1.29514917083953,0.926694013916219,1.32084220819471,1.31721244975684,1.18075709535003,1.05854509975187,1.24897670673628
Vip_24,CCK,2.4507577734694,3.03519043673607,2.30308089114812,2.61650622006341,1.91327580670378,2.58349024709044,2.4949541187146,1.89215189673499
Vip_24,LOC105375415,1.11935462293065,1.41049530300952,0.575205720405482,1.48545278901957,0.546765738418772,0.559035683494639,1.04538289297579,1.11932596932014
Vip_24,LOC101927314,1.14832286248596,0.923851171114243,1.3116046428355,0.781355613493844,1.18774787714675,1.29123640401195,0.875721022562822,1.63057171452438
Vip_24,PLK2,1.17822587207843,1.09372162316635,1.2067848280416,0.960303869655107,1.05824215687555,1.24602780767947,1.04280675994318,0.943007045878041
Vip_24,COX1,1.93984685684878,1.78101512054259,2.11007980896997,2.85677716453863,1.85476290050017,2.13309187922951,2.05228105858567,1.90982318280931
Vip_24,LOC105369942,0.966595529268443,1.06731091453835,1.24479312061274,1.27949223473031,0.841628392949695,0.507661194378814,0.896242274143328,0.819612832989536
Vip_24,SLC7A11,0.714912115153739,NA,1.33176952399227,NA,0.375344443285881,0.495678444962876,1.05448664591321,0.94465970312084
Vip_24,ENHO,1.07073096337184,1.20531566709551,1.04577438490111,1.00788784296401,0.807220433306535,1.06228927607062,1.26497757752102,0.661437581304873
Vip_24,OLFM1,1.46099850538262,1.62551750130024,1.51720206299284,1.47218771879372,1.54284846189788,1.72146667377026,1.56973775018829,1.13153363809908
Vip_24,ARL4C,1.499113443388,1.21145285437827,1.40905111928636,1.60603042658404,1.27214287838389,1.25661509789113,1.65133529076665,1.26668232807029
Vip_24,CYTB,1.88471057751005,1.76642556841211,2.12208654890153,2.75541061349429,1.63068102641597,2.08534112487511,2.07124278487211,1.75952490637907
Vip_24,COX2,2.05113141518827,1.76941508905901,2.18952748528275,2.78167297391082,1.7453514282328,2.30061401281678,2.35929037010875,2.07998938128784
Vip_24,LOC105373866,1.03698368646842,1.10924341685461,1.25891971819095,0.819934822916024,0.64185559563275,0.778273114003012,0.748874605039429,1.07694040145615
Vip_24,ATP6,2.04092073367401,1.71369625798256,2.20742965257864,2.76665966220948,1.63162510211543,2.1364431375049,2.25546231607433,1.77152670569006
Vip_24,ND3,1.87856842969814,1.63110254318916,1.93816870821266,2.51140377673267,1.37517608328809,2.05755154609192,1.9968101590689,2.01166081582936
Vip_24,PCDH8,0.861413073121573,1.12848245579121,0.798436259693628,1.05178082403655,0.714798394480802,0.848154482945152,0.773670301396457,0.712518213937848
Vip_24,ND4,1.85917035655428,1.65389689511336,1.95090442688976,3.04123544288012,1.62575917052582,2.01627887389375,1.9443224645613,1.76522441528593
Vip_24,ND2,1.59983673111241,1.44163971316113,1.57816379461837,2.09341040897119,1.24316163575242,1.45809921120008,1.5281511488201,1.2291569784324
Vip_24,ATP6V0E2,1.30263087612821,1.1989293206176,1.37073535839277,1.41639343551564,1.27057033825494,1.18398265735262,1.40844216659681,1.34082462798833
Vip_24,GNAS,1.3596290611794,1.22048033859607,1.26000708311858,1.36798394154212,1.29379734896808,1.56736958338582,1.4448511676167,1.2318948619144
Vip_24,COX3,1.97759195682501,1.78872503301145,2.35979229124341,2.7597498834786,1.84130885362654,2.15850389677632,2.28747492002194,1.90404438739934
Vip_24,OLFM3,1.50923486105207,1.84346908033412,1.49115061871747,1.57511696204121,1.16054900958527,1.73875694202154,1.37712534797414,1.45829721505832
Vip_24,KCNF1,0.856372149166672,1.00318962850734,NA,1.10406472788863,0.836851162527807,0.892382054619078,0.935864054743454,0.549361110131484
Vip_24,TUBB2B,0.970304033989009,0.90679144356679,0.946883654897845,0.914992751753441,0.680394083240734,0.923699628143088,1.02408450898797,1.05560772250002
Vip_24,RNR1,1.62262750749613,1.58666585469748,1.36324223242077,2.59729253300839,1.27942313278877,1.3906536535057,1.55945694206614,1.22319186262913
Vip_24,RNR2,1.71845113903297,1.62687842846488,1.74067521467454,2.72043321813242,1.6625471517777901,1.63228912889374,1.69357413608622,1.40753728045489
Vip_24,LAMA3,0.937573073331783,0.786159932778088,0.799854804882493,0.678456751796138,1.07027263087152,1.02046784461789,0.940546289687991,0.919324087464702
Vip_24,LOC101927335,1.24444014926575,1.14261320004629,1.17676954722399,0.654709079581147,1.33148841471842,1.66370411238948,1.19445294291671,1.91459691710265
Vip_24,ALCAM,1.57290609589957,1.3629675959549,1.43532354161593,1.62585017185656,1.39832773447737,1.60001347839713,1.5036949671806,1.76817317778109
Vip_24,ND1,1.63049847928921,1.77414421530436,1.50716135121497,2.41544044604301,1.36423217372269,1.67842416313859,1.69341878570294,1.52541998900584
Vip_24,TP53I11,0.768142482622537,1.17406632560865,NA,1.44404575863683,0.772818775189439,0.945379694137526,0.826014388216165,0.554137646978396
Vip_24,BTG1,0.960007434030964,1.26087224671824,1.00802741890658,1.29800352895514,0.689784462944548,0.706684914986894,1.00863384897018,0.769216910291527
Vip_24,ATP6V0C,1.21579973944952,1.51416193669315,1.21892482844896,1.13096627677763,1.34809845775386,1.35809748803362,1.51577307458566,1.17934531155321
Vip_24,SLC22A3,0.87888500005317,1.10960709827201,NA,1.05795504634618,0.87135653405627,1.16658207301606,0.682946442593096,0.93778679057267
Vip_24,HSP90AB1,1.31405783584018,1.24238294176456,1.26066014937873,1.4968559822182,1.25954200661539,1.3469136744491,1.66306365465588,1.27979887353493
Vip_24,ATP1B1,1.28318886452117,1.29609533160717,1.34716943617315,1.38263852213092,0.998937231648715,1.23602799294827,1.30785822684392,1.21344078654592
Vip_24,CALM1,1.31815246052664,1.37300387722215,1.35645885613116,1.7000455543421,0.851660279919139,1.06785746010506,1.40740779579863,0.756097370576995
Vip_24,KCNMB2-AS1,1.41216359809039,1.22302689991394,1.15926709363196,1.081071603667,1.31039094011294,0.597042232730016,1.07587832619642,1.25438611578238
Vip_24,LRRC3B,1.0372907146237,0.883316452960749,1.01614897430944,0.802913264294827,0.90403096498583,1.22218595347777,0.883877518161979,1.15684737487644
Vip_24,ALDOA,1.28817933298605,1.42361572312613,1.24123599396882,1.85350814562485,1.05808291383972,1.38785849895855,1.66321283639765,1.11101043568475
Vip_24,ND5,1.21539815634672,1.20553514344331,0.635470388516138,1.68423536936884,0.992744019713946,1.35924205363328,1.12657644223902,1.16709903980413
Vip_24,TRPC6,0.802089795419644,0.962797919188406,NA,1.1108903673753,1.01880815496766,1.02303895901328,0.570521914558493,0.468350355255887
Vip_24,RGS12,1.34800258115485,1.37109674251794,1.50338240008379,1.28470976910563,1.73941904902987,1.28566898036346,1.42571280468862,1.5968028633126
Vip_24,NR2F2-AS1,0.982098607888918,0.779835544077324,1.36580150714335,0.717780668211416,1.14593927191831,1.0998566875742,0.981088382907038,1.26088850218495
Vip_24,AP1S2,1.15394859910833,1.1494307657237,0.923373082837864,0.881228776175943,1.06984708873793,1.24128898275219,1.13218400868885,1.44435864219221
Vip_24,TAC3,1.57523732618294,0.927619532340153,NA,1.6451364417494,1.80529102908519,1.46120301420326,1.99032345090786,2.40247182501929
Vip_24,VWC2L,1.15152498704614,1.38625363743346,1.20776872036677,1.39837176418637,1.20171632433567,1.40949460498637,0.987116697272183,1.4385055285903
Vip_24,EDIL3,1.37136581386372,1.74372424337259,1.28658873073977,1.15712994129789,1.09346754162239,1.47983757363644,1.32708232481399,0.824009788176525
Vip_24,CALY,1.18295071663961,1.36564752184189,1.27788258963424,1.29861541060734,1.26081506100646,1.29386877226164,1.639182699237,1.09197035031624
Vip_24,HSPA8,1.216930663666,1.24195219415651,NA,1.30386463122468,1.13789447604994,1.55979352672791,1.42444936861999,1.08112715005944
Vip_24,PTPRE,1.11020647181885,0.891781180512368,0.877331092810569,0.948114282404358,1.33299762607204,1.09742978621268,1.04667528673541,0.988021517807268
Vip_24,CCNG2,1.01373300413063,0.936172592709054,0.81557708167032394,1.17794170710788,0.905025012416338,0.793068109950674,0.880564768615376,0.989916831358652
Vip_24,SCG2,1.46028667272261,2.03004103585794,0.621297227023604,1.74756323231269,1.45392677885752,1.31856247591101,1.63806422166365,1.60459793765115
Vip_24,CNTNAP4,1.21270471469647,1.15362638090303,1.32622760224326,0.991544248920181,1.24803364723387,1.4795162694368,1.20943571013494,1.90878049002061
Vip_24,GABRA1,1.10567137559292,1.0128825114777,1.23838966319309,1.12014585745255,1.02741731598611,1.10979886618745,1.10737373146571,1.11214061164418
Vip_24,COL11A1,0.941597600950015,0.924205352605699,0.960218883422808,0.937130265338659,0.542646511089989,1.1543560453887,0.880650240218199,0.87543868186356
Vip_24,GAPDH,1.25388070722745,1.30289394816388,1.25206553290439,1.41268963339601,1.07005698001545,1.65727387909026,1.73441209903036,1.2386416216502
Vip_24,CYCS,1.0539998462456,0.928758757725326,1.03969438053598,0.823270140101558,0.85496479991394,1.00187586041969,1.09844701949229,0.915262148611553
Vip_24,HPCA,0.86996359511546,0.790018588780349,1.07747521449149,0.772052615133628,0.60311026267568,0.857399254959494,1.09423502787052,0.738423887593759
Vip_24,SELM,0.881025642648401,1.16241505289611,1.06012914496638,0.963166749323303,0.895543831814908,0.919976802729828,1.12153181070415,0.978303924820183
Vip_24,GPX4,1.03358913434926,1.16018917902512,1.37915878240861,1.03543234208374,0.929487566982197,1.07692880149657,1.26388622584835,1.12251358522209
Vip_24,LOC105373657,1.05209931715177,1.13532132961411,NA,0.867328983908025,0.896889012220895,0.766995462227061,0.941367156262658,0.86129882310697
Vip_24,CADM2,0.723911615731627,0.830419045883367,0.776715428813541,0.716143213628817,0.597048786706251,1.04836281556922,0.660921133368561,0.721179005148712
Vip_24,ALDOC,0.97274901263399,0.858525225737572,0.981121601777369,1.31505932663356,0.549663219384399,1.07977409284541,1.40603857802409,0.68440535093781
Vip_24,ARHGDIG,0.933156711292932,1.09769029913456,0.750880436746914,0.686291196677806,0.836560749017078,0.648261243492601,0.972755784855659,0.957479228274748
Vip_24,HS6ST3,1.1879013594625,0.832983644682476,1.20659865268732,1.04355400775667,0.89299177043156,1.27867430535173,1.05871499114952,1.24371939280876
Vip_24,GULP1,0.666989054497587,NA,0.837215946173427,0.316273165466353,0.85154336035283,0.649333935989739,0.835109620976036,1.59672936381204
Vip_24,IGF1,0.995681936310258,1.06363512123188,0.973429316319407,0.859977271983297,1.06398617217752,0.808986736265175,1.21895340875128,1.02560520041264
Vip_24,HSP90AA1,1.01645604122936,1.1840472887011,0.988546453034642,1.20760891414039,0.761331010656554,1.03183417313039,1.32406662739633,0.67249398023452
Vip_24,C5orf30,0.83679969345888,0.827197735162059,0.983085221291137,1.00296225455384,0.825006551307354,1.04776040656924,0.825592627043943,0.92369300615006
Vip_24,PCSK1N,1.11484640367145,1.40047499699164,1.06481243247327,0.877851020145237,1.2259867353473,1.2880299923356,1.20988421811639,1.38716539761602
Vip_24,TUBB2A,1.0992672786635,1.16605732601325,1.41289432927336,1.49875539451413,0.935200086685143,1.11430848146463,1.59393902105838,1.23335418484063
Vip_24,TUBB3,1.05830324971404,1.04141292951563,1.25604314613047,1.32043439357584,0.919986082204333,0.939718591348698,1.27515416844696,0.940948145668698
Vip_24,SARAF,0.958150424065291,1.05591692085221,NA,0.918048858987063,0.979320761728145,0.873288398991664,0.931940768848801,0.92984409557726
Vip_24,TUBA1A,1.07104087994147,1.10579759519715,1.12065416149342,1.68100736445217,0.791744313717623,1.17663626873143,1.33049124763568,0.760696159871564
Vip_24,B3GALT2,0.822117029882212,1.12311561025283,0.391752177432941,1.00371636419166,0.616282798389681,0.700306833338276,0.733818783683977,0.55971652918874
Vip_24,DLX6-AS1,0.967465573327635,1.4007733910116,0.60822149763802,1.22082735005508,1.03803863307372,1.05547355295593,1.00241621495765,1.20743266675828
Vip_24,VAMP2,1.09929058462306,1.23231864929069,1.03107962759021,1.45862661111028,0.842556392621952,1.06673721451528,1.46706025483332,0.826053455897704
Vip_24,ATP1A3,1.03741668183056,0.998567047833303,1.11946568807675,1.25484172192082,1.12944369740953,1.10811611296041,1.27602529660117,0.774671347227518
Vip_24,CDH8,1.05725306978476,1.20862557547297,1.00405561272774,0.632284887643426,1.1744532546057,1.10932627167362,0.828456172488627,1.00486752438565
Vip_24,SYNPR,1.09749541350852,0.991565248862578,0.815752065772641,0.860391636313223,1.40302069729095,1.13149548019371,1.02320069632883,1.29546250687571
Vip_24,RAB3A,0.98751660691357,0.989792660946252,1.14387839524122,NA,0.921295732131876,1.07636775886561,1.30484668960175,0.75806893259384
Vip_24,CAMK2N1,0.963379250200498,0.746678119646976,NA,1.18240141766597,0.954030768806645,1.02243685082334,0.81792595087867,0.758837226990569
Vip_24,UCHL1,0.859792463899038,0.964705203719323,0.668873102621277,0.921413244119911,0.454591663085145,0.874376170391241,1.16089664486345,0.861944270037931
Vip_24,RPL13,0.85073675579714,0.968142791920816,0.799779507588182,0.68292352118534,0.779844088734274,0.679227431444317,1.13507263335753,0.83760749433165
Vip_24,CKB,0.873893090675918,0.972710269934152,1.0059781458834,1.24871601399636,0.387201565702308,0.743843846599891,1.01747581226564,0.820027996033121
Vip_24,CLSTN2,0.933058481095434,0.833744363058081,0.973041828518922,1.02692199318911,0.805766292701043,1.06525661407505,0.81727336059829,0.799488573803006
Vip_24,SLC25A3,0.892277796134049,0.889781341239843,0.77472394799615,0.794104534357257,0.895927573047996,0.801575776260938,1.1843288071646,0.825476563043067
Vip_24,EEF1A2,0.940359912407625,0.615649168595428,NA,0.877161158454021,0.805820486966924,1.01144764326576,0.661174905034457,0.601584502971719
Vip_24,BEX1,0.872887904346643,1.15212691567388,0.972165815358484,1.21135201198683,0.674033829343057,0.860827951230662,1.12943194088271,0.781507831235524
Vip_24,PCDH10,0.968619727229793,1.24213358923829,1.12382744351151,1.37046510286508,0.629665377180337,0.862888425001262,0.831576342812005,0.810390130700656
Vip_24,EEF1A1,0.884349999193797,0.764166032020387,0.983892165242135,0.716298775707405,0.976398403130137,1.17596293034981,1.08150618739038,0.935819916575807
Vip_24,ADARB2,1.15244016115838,1.18223526606022,1.12757292871054,0.87888746439872,1.47310962943152,1.16813639383093,1.07858187041531,1.59917555266029
Vip_24,LRRC39,0.791077692908652,0.786776870684278,0.612702893008771,1.05649592384073,0.910984644990216,0.84772183584306,0.75077045878687,1.19489939972209
Vip_24,FTH1,0.796540492687642,0.963247880777228,0.635036800929795,1.02077624374922,0.809931919125215,0.797438884844576,1.15532065603693,0.74120592519776
Vip_24,PEBP1,0.811887342082554,0.776076918097731,1.16078408111048,0.817546675791616,0.487541831984327,0.794108007292735,1.09229428187378,0.590346490874116
Vip_24,ATP6V0B,0.761732126620906,0.848062854060001,0.739478312555514,0.731066681761379,0.791185833268165,0.781832043607607,1.02072550348662,0.752377005382504
Vip_24,ZNF804B,0.873967124038865,0.794260634397975,0.348346985368795,0.783284093773347,0.277885797876544,1.0389422975361,0.305583160549472,1.05351337108052
Vip_24,CXCL14,0.341775833159113,NA,0.487679863207243,NA,0.926444066593264,0.331384050032526,1.1660288167462,1.95122252244921
Vip_24,KCNT2,0.894445965407619,0.436207142773422,0.997823644835472,0.900063823507875,0.985879045935868,1.08540183681912,1.13902499452548,1.44754923845797
Vip_24,ENTPD3,0.842996967828918,0.688589442144886,1.36353532044564,0.591770540563189,0.968174635098752,0.875166714206407,1.0706341018097,1.03114520287927
Vip_24,ATP6V1F,0.772753162383903,0.681117028074681,NA,0.550086411676748,0.477389742848311,0.776211968243041,1.00714743961114,0.69497040473521
Vip_24,NME7,0.997859581431719,0.74845741496725,1.32773480402248,0.748454766769989,0.923887782485807,0.894455743005169,0.820865554298653,1.2872377474206
Vip_24,SLC25A4,0.718171300621632,0.710964032363962,1.08843783928754,NA,0.533047794790875,0.669280220125548,1.03832273802896,0.652192777612823
Vip_24,UBC,0.772604532993662,0.689838745533629,0.80768969112397,0.639839271045293,0.364804041526277,0.680928108714395,1.05528824988288,0.621883804202668
Vip_24,COX6A1,0.694845604592945,0.647326940556401,NA,1.08988316757204,0.445775622908026,0.557582185626819,1.20988129805877,0.738027177755575
Vip_24,OAZ1,0.77454147694444,1.09610355275202,0.992783936709806,0.901424378968634,0.543265302374304,0.869231954968861,1.02548789137369,0.598064308098389
Vip_24,CHCHD2,0.766809420227072,0.740407017206703,0.785658078301351,0.599235675030491,0.496101856112067,0.660702584768048,1.10171022889124,0.691747986700746
Vip_24,PLD5,0.799985039296671,0.989309251441936,0.923958631625079,0.984269266758379,1.0325822894596,0.990144888357054,0.847983429256224,1.04620066284576
Vip_24,SEMA6D,0.998222916040301,1.369551886828,NA,1.33924641699151,1.2795105332232,1.41759190619198,0.853698057093734,0.572699654404156
Vip_24,YPEL3,0.695357034104694,0.931386584570973,0.912195539858862,NA,0.435707272126357,0.837114847727648,1.01422496521045,0.540499230441954
Vip_24,EIF1,0.805775313296816,1.00966638205724,NA,0.823551138242744,0.607256458925659,0.907485839127136,0.947692087929269,0.70118928665544
Vip_24,CEND1,0.735500002604298,0.661756027518803,1.32386611082789,NA,0.413580926012022,0.658148349394487,0.712277851570473,0.367340803532709
Vip_24,GABARAPL2,0.720349024595284,0.900483239662484,1.03357213628337,0.75376708016228,0.64704265426729,0.704460027018622,1.04142949404203,0.728699666765471
Vip_24,MARCKSL1,0.647586356825393,0.893639119383675,NA,0.448649081853947,0.71568162384888,0.723750733342131,1.0387385687693,0.608591671396136
Vip_24,GPR149,0.44400805490828,NA,0.435237416757727,0.734820050509292,0.957546035174049,0.477640650461945,0.56287144247829,1.04288830647
