Species,Species_evo,Stephan_column,EvoM1_variable,Stephan_value,status,preferred_reference,preferred_citation,all_matching_sources,n_candidate_sources,metadata_reference,unit_rescale_flag,closest_nonmatching
Pongo_pygmaeus,Pongo sp.,Mesencephalon,Mesencephalon_Vol.mm3,4000.0,resolved_unique,Zilles_Rehkämper_1988_Table12-2,Zilles & Rehkamper 1988 (Table 12-2),Zilles_Rehkämper_1988_Table12-2,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pongo_pygmaeus,Pongo sp.,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,138300.0,value_differs,,,,2,Frahm et al 1992; Zilles and Rehkamper 1988,,Zilles_Rehkämper_1988_Table12-2 = 129900.0 (6.1%)
Pongo_pygmaeus,Pongo sp.,NeoWG,Neocortex_Vol.mm3,219800.0,resolved_unique,Zilles_Rehkämper_1988_Table12-2,Zilles & Rehkamper 1988 (Table 12-2),Zilles_Rehkämper_1988_Table12-2,6,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pongo_pygmaeus,Pongo sp.,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,81500.0,resolved_unique,Zilles_Rehkämper_1988_Table12-2,Zilles & Rehkamper 1988 (Table 12-2),Zilles_Rehkämper_1988_Table12-2,2,Frahm et al 1992; Zilles and Rehkamper 1988,,
Pongo_pygmaeus,Pongo sp.,Other.cortical.association.areas.Gray,,76.92,metadata_only,,,,0,Smaers et al 2017,,
Pongo_pygmaeus,Pongo sp.,Palaeocortex,Palaeocortex_Vol.mm3,2400.0,resolved_unique,Zilles_Rehkämper_1988_Table12-2,Zilles & Rehkamper 1988 (Table 12-2),Zilles_Rehkämper_1988_Table12-2,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pongo_pygmaeus,Pongo sp.,Pallidum,Pallidum_Vol.mm3,1800.0,resolved_unique,Zilles_Rehkämper_1988_Table12-2,Zilles & Rehkamper 1988 (Table 12-2),Zilles_Rehkämper_1988_Table12-2,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pongo_pygmaeus,Pongo sp.,Pons,Pons_Vol.mm3,4300.0,resolved_unique,Zilles_Rehkämper_1988_Table12-2,Zilles & Rehkamper 1988 (Table 12-2),Zilles_Rehkämper_1988_Table12-2,1,Matano et al 1985; Zilles and Rehkamper 1988,,
Pongo_pygmaeus,Pongo sp.,Prefrontal.Gray,,8.6,metadata_only,,,,0,Smaers et al 2017,,
Pongo_pygmaeus,Pongo sp.,Prefrontal.White,,2.52,metadata_only,,,,0,Smaers et al 2017,,
Pongo_pygmaeus,Pongo sp.,Septum,Septum_Vol.mm3,600.0,resolved_unique,Zilles_Rehkämper_1988_Table12-2,Zilles & Rehkamper 1988 (Table 12-2),Zilles_Rehkämper_1988_Table12-2,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pongo_pygmaeus,Pongo sp.,Striatum,Striatum_Vol.mm3,11500.0,resolved_unique,Zilles_Rehkämper_1988_Table12-2,Zilles & Rehkamper 1988 (Table 12-2),Zilles_Rehkämper_1988_Table12-2,2,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pongo_pygmaeus,Pongo sp.,Telencephalon,Telencephalon_Vol.mm3,238300.0,resolved_unique,Zilles_Rehkämper_1988_Table12-2,Zilles & Rehkamper 1988 (Table 12-2),Zilles_Rehkämper_1988_Table12-2,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pongo_pygmaeus,Pongo sp.,Total_insula_volume_L,Insula_left_Vol.mm3,1505.0,value_differs,,,,1,Bauernfeind et al 2013,,Bauernfeind_etal_2013_Table1 = 1331.5 (11.5%)
Propithecus_verreauxi,Propithecus verreauxi,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,1106.0,resolved_unique,Frahm_etal_1984_Table1,Frahm et al. 1984 (J Hirnforsch 25:537-557),Frahm_etal_1984_Table1,1,de Sousa et al 2010,,
Propithecus_verreauxi,Propithecus verreauxi,Amygdala,Amygdala_Vol.mm3,251.0,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,2,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Body_weight,Body_Mass.g,3480.0,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_Zilles_1994_Table1; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,5,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,
Propithecus_verreauxi,Propithecus verreauxi,Body_weight_1985a,Body_Mass.g,3480.0,resolved_multiple,Stephan_etal_1970_Table2,"Stephan, Bauchot & Andy 1970",Frahm_Zilles_1994_Table1; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,5,,,
Propithecus_verreauxi,Propithecus verreauxi,Brain_weight,Brain_Mass.mg,26700.0,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,
Propithecus_verreauxi,Propithecus verreauxi,Brainvol,,25772.2,metadata_only,,,,0,de Sousa et al 2010; Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,147.0,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Baron_etal_1983_Table1; Baron_etal_1987_Table1; Stephan_etal_1981_TableV,4,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,3.4,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Capsula_interna,Capsula_interna_Vol.mm3,324.0,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Cerebellar_nuclei_total,Cerebellar_nuclei_total_Vol.mm3,97.12,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,,,
Propithecus_verreauxi,Propithecus verreauxi,Cerebellum,Cerebellum_Vol.mm3,3957.0,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Complexus.vestibularis,Complexus_vestibularis_unilateral_Vol.mm3,43.2,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,78.7,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,2,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Complexus_cortico_basolateralis,Complexus_corticobasolateralis_Vol.mm3,172.0,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,2,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Corpus.pineale,Corpus_pineal_Vol.mm3,3.26,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,0.36,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,0.51,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Diencephalon,Diencephalon_Vol.mm3,2195.0,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Epithalamus,Epithalamus_Vol.mm3,14.6,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Hippocampus,Hippocampus_Vol.mm3,1043.0,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_Zilles_1994_Table1; Stephan_etal_1970_Table5; Stephan_etal_1981_TableV,3,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Hypothalamus,Hypothalamus_Vol.mm3,328.0,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,30.94,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,,,
Propithecus_verreauxi,Propithecus verreauxi,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,64.5,resolved_unique,Stephan_etal_1984_Table1,Stephan et al. 1984 (J Hirnforsch 25:385-403),Stephan_etal_1984_Table1,2,de Sousa et al 2010; de Sousa et al 2013,,
Propithecus_verreauxi,Propithecus verreauxi,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,39.46,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,,,
Propithecus_verreauxi,Propithecus verreauxi,Lobus_piriformis,Lobus_piriformis_Vol.mm3,664.0,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,26.72,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,,,
Propithecus_verreauxi,Propithecus verreauxi,Medulla_oblongata,Medulla_oblongata_Vol.mm3,1223.0,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Sherwood_etal_2005_Table1; Stephan_etal_1981_TableII,3,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Meninges_hypophysis_nerves_etc,,347.0,metadata_only,,,,0,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Mesencephalon,Mesencephalon_Vol.mm3,780.0,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,9835.0,resolved_multiple,Frahm_etal_1982_Table2,"Frahm, Stephan & Stephan 1982 (J Hirnforsch 23:375-389)",Bush_Allman_2004_a_Table2; Frahm_etal_1982_Table2,2,Frahm et al 1992; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,NeoWG,Neocortex_Vol.mm3,13170.0,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_etal_1982_Table2; Stephan_etal_1981_TableV,4,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,3335.0,resolved_unique,Frahm_etal_1982_Table2,"Frahm, Stephan & Stephan 1982 (J Hirnforsch 23:375-389)",Frahm_etal_1982_Table2,2,Frahm et al 1992; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Nucleus.habenularis.medialis,Nucleus_habenularis_medialis_Vol.mm3,3.65,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,1.6,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Nucleus.vestibularis.descendens,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,12.4,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Nucleus.vestibularis.lateralis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,7.37,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Nucleus.vestibularis.medialis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,15.3,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Nucleus.vestibularis.superior,Nucleus_vestibularis_superior_unilateral_Vol.mm3,8.18,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Nucleus_amygdalae_basalis_parsmagnocellularis,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,18.8,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,2,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,20.0,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0.92,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,2,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Palaeocortex,Palaeocortex_Vol.mm3,292.0,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Pallidum,Pallidum_Vol.mm3,263.0,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Pons,Pons_Vol.mm3,169.3,provenance_gap,,,,0,Matano et al 1985; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Schizocortex,Schizo_cortex_Vol.mm3,443.0,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,2,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Septum,Septum_Vol.mm3,159.0,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table5; Stephan_etal_1981_TableV,2,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Striatum,Striatum_Vol.mm3,1411.0,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table5; Stephan_etal_1981_TableV,2,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Subthalamus,Subthalamus_Vol.mm3,283.0,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Telencephalon,Telencephalon_Vol.mm3,17040.0,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,
Propithecus_verreauxi,Propithecus verreauxi,Thalamus,Thalamus_Vol.mm3,1341.0,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,25194.0,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Bush_Allman_2004_a_Table2; Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,3,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Tractus_opticus,Tractus_opticus_Vol.mm3,125.0,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,
Propithecus_verreauxi,Propithecus verreauxi,Ventricles,Ventricles_Vol.mm3,231.0,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981,,
Pygathrix_nemaeus,Pygathrix nemaeus,Body_weight,Body_Mass.g,7500.0,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_Zilles_1994_Table1; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableIII,4,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,
Pygathrix_nemaeus,Pygathrix nemaeus,Body_weight_1985a,Body_Mass.g,7500.0,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_Zilles_1994_Table1; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableIII,4,,,
Pygathrix_nemaeus,Pygathrix nemaeus,Brain_weight,Brain_Mass.mg,77000.0,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,2,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,
Pygathrix_nemaeus,Pygathrix nemaeus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,10.7,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Baron_etal_1983_Table1; Baron_etal_1987_Table1; Stephan_etal_1981_TableVI,3,Stephan et al 1981,,
Pygathrix_nemaeus,Pygathrix nemaeus,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,0.0,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981,,
Pygathrix_nemaeus,Pygathrix nemaeus,Cerebellar_nuclei_total,Cerebellar_nuclei_total_Vol.mm3,265.75,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,,,
Pygathrix_nemaeus,Pygathrix nemaeus,Cerebellum,Cerebellum_Vol.mm3,8063.0,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,Diencephalon,Diencephalon_Vol.mm3,4727.0,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,Hippocampus,Hippocampus_Vol.mm3,2295.0,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_Zilles_1994_Table1; Stephan_etal_1981_TableVI,2,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,80.76,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,,,
Pygathrix_nemaeus,Pygathrix nemaeus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,115.0,resolved_unique,deSousa_etal_2013_Table1,de Sousa et al. 2013 (Brain Behav Evol 81:93-108),deSousa_etal_2013_Table1,1,de Sousa et al 2010; de Sousa et al 2013,,
Pygathrix_nemaeus,Pygathrix nemaeus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,137.05,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,,,
Pygathrix_nemaeus,Pygathrix nemaeus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,942.0,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,47.94,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,,,
Pygathrix_nemaeus,Pygathrix nemaeus,Medulla_oblongata,Medulla_oblongata_Vol.mm3,2206.0,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Sherwood_etal_2005_Table1; Stephan_etal_1981_TableIII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,Meninges_hypophysis_nerves_etc,,883.0,metadata_only,,,,0,Stephan et al 1981,,
Pygathrix_nemaeus,Pygathrix nemaeus,Mesencephalon,Mesencephalon_Vol.mm3,1345.0,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,NeoWG,Neocortex_Vol.mm3,48763.0,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,Pons,Pons_Vol.mm3,708.5,provenance_gap,,,,0,Matano et al 1985; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,Schizocortex,Schizo_cortex_Vol.mm3,723.0,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981,,
Pygathrix_nemaeus,Pygathrix nemaeus,Septum,Septum_Vol.mm3,290.0,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,Striatum,Striatum_Vol.mm3,3166.0,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,Telencephalon,Telencephalon_Vol.mm3,56189.0,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,
Pygathrix_nemaeus,Pygathrix nemaeus,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,72530.0,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981,,
Pygathrix_nemaeus,Pygathrix nemaeus,Ventricles,Ventricles_Vol.mm3,911.0,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981,,
Saguinus_geoffroyi,Saguinus geoffroyi,Agranular_volume_L,Agranular_insular_cortex_left_Vol.mm3,6.0,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,
Saguinus_geoffroyi,Saguinus geoffroyi,Body_mass,Body_Mass.g,482.0,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,
Saguinus_geoffroyi,Saguinus geoffroyi,Body_weight,Body_Mass.g,482.0,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,
