mode,Species,stephan_species,pair_note,label,stephan_var,wide_var,unit_scale,role,stephan_value,wide_value,on_tree,status,rel,pct_diff,ratio,anomaly
model,Eulemur_fulvus,Eulemur_fulvus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,22490.35,22106,yes,DIFFERENT,0.01708955174108,-1.708955174108,0.98291044825892,NA
model,Galago_senegalensis,Galago_senegalensis,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,4633.2,4512,yes,DIFFERENT,0.02615902615902612,-2.615902615902612,0.9738409738409739,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,97490.35,95503,yes,DIFFERENT,0.0203850945247402,-2.03850945247402,0.9796149054752598,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,7335.91,7175,yes,DIFFERENT,0.021934565718499797,-2.1934565718499797,0.9780654342815002,NA
model,Macaca_fascicularis,Macaca_fascicularis,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,55598.46,55600,yes,rounding,2.769784172663441e-5,0.002769860891832028,1.0000276986089183,NA
model,Macaca_mulatta,Macaca_mulatta,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,89768.34,87896,yes,DIFFERENT,0.020857464892410804,-2.0857464892410804,0.9791425351075892,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,1718.15,1680,yes,DIFFERENT,0.022204114891016553,-2.220411489101655,0.9777958851089834,NA
model,Miopithecus_talapoin,Miopithecus_talapoin,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,38610.04,37776,yes,DIFFERENT,0.021601635222341153,-2.1601635222341153,0.9783983647776588,NA
model,Nasalis_larvatus,Nasalis_larvatus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,92797,92797,yes,same,0,0,1,NA
model,Nycticebus_coucang,Nycticebus_coucang,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,12065.64,11755,yes,DIFFERENT,0.02574583693861241,-2.574583693861241,0.9742541630613876,NA
model,Otolemur_crassicaudatus,Otolemur_crassicaudatus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,9942.08,9668,yes,DIFFERENT,0.027567671955968966,-2.7567671955968964,0.972432328044031,NA
model,Papio_anubis,Papio_anubis,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,194015.44,190957,yes,DIFFERENT,0.01576390002775038,-1.5763900027750382,0.9842360999722496,NA
model,Pithecia_monachus,Pithecia_monachus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,33783.78,32867,yes,DIFFERENT,0.027136691039309362,-2.713669103930936,0.9728633089606906,NA
model,Plecturocebus_moloch,Plecturocebus_moloch,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,18339.77,17944,yes,DIFFERENT,0.021579878046453168,-2.157987804645317,0.9784201219535469,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,25772.2,25194,yes,DIFFERENT,0.022435026889439037,-2.2435026889439036,0.977564973110561,NA
model,Pygathrix_nemaeus,Pygathrix_nemaeus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,72530,72530,yes,same,0,0,1,NA
model,Saguinus_midas,Saguinus_midas,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,9942.08,9569,yes,DIFFERENT,0.037525346808716074,-3.752534680871608,0.9624746531912839,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,23166.02,22572,yes,DIFFERENT,0.025641866837721818,-2.564186683772182,0.9743581331622782,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Preferred brain volume,Preferred_brain_volume,Preferred_brain_volume,1,report_only,3474.9,3393,yes,DIFFERENT,0.023569023569023594,-2.3569023569023595,0.9764309764309764,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,151,151,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,27.6,27.6,yes,same,0,0,1,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,16.9,NA,yes,Stephan_only,NA,NA,NA,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,137,137,yes,same,0,0,1,NA
model,Cercopithecus_mitis,Cercopithecus_mitis,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,150,167.2,yes,DIFFERENT,0.10287081339712913,11.46666666666666,1.1146666666666667,NA
model,Colobus_angolensis,Colobus_angolensis,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,103,103,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,10.9,10.9,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,308.5,300.1,yes,DIFFERENT,0.027228525121555842,-2.722852512155584,0.9727714748784442,NA
model,Homo_sapiens,Homo_sapiens,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,335,335,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,166.2,166.2,yes,same,0,0,1,NA
model,Hylobates_muelleri,Hylobates_muelleri,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,162,161.6,yes,rounding,0.002469135802469171,-0.2469135802469171,0.9975308641975308,NA
model,Indri_indri,Indri_indri,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,94.5,94.5,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,182,182,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,24.6,24.6,yes,same,0,0,1,NA
model,Pan_paniscus,Pan_paniscus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,275.1,282.3,yes,DIFFERENT,0.025504782146652458,2.6172300981461243,1.0261723009814612,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,250.7,344,yes,DIFFERENT,0.27122093023255817,37.21579577183886,1.3721579577183887,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,24.3,24.3,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,128,128,yes,same,0,0,1,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,259.1,NA,yes,Stephan_only,NA,NA,NA,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,34.2,34.2,yes,same,0,0,1,NA
model,Varecia_variegata,Varecia_variegata,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,68.9,68.9,yes,same,0,0,1,NA
model,Alouatta_seniculus,Alouatta_seniculus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,87.4,87.4,yes,same,0,0,1,NA
model,Aotus_trivirgatus,Aotus_trivirgatus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,32.9,32.9,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,29.3,29.3,yes,same,0,0,1,NA
model,Callithrix_jacchus,Callithrix_jacchus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,25.1,25.1,yes,same,0,0,1,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,147,147,yes,same,0,0,1,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,21.5,21.5,yes,same,0,0,1,NA
model,Cheirogaleus_medius,Cheirogaleus_medius,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,10.8,10.8,yes,same,0,0,1,NA
model,Daubentonia_madagascariensis,Daubentonia_madagascariensis,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,58.5,58.5,yes,same,0,0,1,NA
model,Erythrocebus_patas,Erythrocebus_patas,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,267,266.8,yes,rounding,7.490636704119424e-4,-0.07490636704119424,0.9992509363295881,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,51.8,51.8,yes,same,0,0,1,NA
model,Galago_senegalensis,Galago_senegalensis,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,16,16,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,164,164,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,15.6,15.6,yes,same,0,0,1,NA
model,Macaca_fascicularis,Macaca_fascicularis,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,91.9,91.9,yes,same,0,0,1,NA
model,Macaca_mulatta,Macaca_mulatta,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,158,158,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,7.1,7.07,yes,rounding,0.004225352112675967,-0.42253521126759663,0.9957746478873241,NA
model,Miopithecus_talapoin,Miopithecus_talapoin,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,109,109,yes,same,0,0,1,NA
model,Nasalis_larvatus,Nasalis_larvatus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,157,156.6,yes,rounding,0.002547770700636979,-0.2547770700636979,0.9974522292993631,NA
model,Nycticebus_coucang,Nycticebus_coucang,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,35.9,35.9,yes,same,0,0,1,NA
model,Otolemur_crassicaudatus,Otolemur_crassicaudatus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,23.2,23.2,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,395,395,yes,same,0,0,1,NA
model,Pithecia_monachus,Pithecia_monachus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,76.3,76.3,yes,same,0,0,1,NA
model,Plecturocebus_moloch,Plecturocebus_moloch,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,54.2,54.2,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,64.5,64.5,yes,same,0,0,1,NA
model,Pygathrix_nemaeus,Pygathrix_nemaeus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,115,114.8,yes,rounding,0.0017391304347826335,-0.17391304347826333,0.9982608695652173,NA
model,Saguinus_midas,Saguinus_midas,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,36,36.8,yes,DIFFERENT,0.021739130434782532,2.2222222222222143,1.0222222222222221,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,62.9,62.9,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Corpus geniculatum laterale,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,1,study3,20.8,20.8,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,502,502,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,50.2,50.2,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,3015,3015,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,479,479,yes,same,0,0,1,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,1400,NA,yes,Stephan_only,NA,NA,NA,NA
model,Alouatta_seniculus,Alouatta_seniculus,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,413,413,yes,same,0,0,1,NA
model,Aotus_trivirgatus,Aotus_trivirgatus,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,201,201,yes,same,0,0,1,NA
model,Callithrix_jacchus,Callithrix_jacchus,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,113,113,yes,same,0,0,1,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,601,601,yes,same,0,0,1,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,99.4,99.4,yes,same,0,0,1,NA
model,Cheirogaleus_medius,Cheirogaleus_medius,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,63.2,63.2,yes,same,0,0,1,NA
model,Daubentonia_madagascariensis,Daubentonia_madagascariensis,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,473,473,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,251,251,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,133,133,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,36.4,36.4,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,251,251,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,227,227,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Amygdala,Amygdala,Amygdala_Vol.mm3,1,study3,49.8,49.8,yes,same,0,0,1,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,807,807,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,74.5,NA,yes,Stephan_only,NA,NA,NA,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,25.8,25.8,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,567,567,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,17,17,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,2604,2604,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,4711,4711,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,715,715,yes,same,0,0,1,NA
model,Lophocebus_albigena,Lophocebus_albigena,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,674,674,yes,same,0,0,1,NA
model,Loris_tardigradus,Loris_tardigradus,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,41.4,41.4,yes,same,0,0,1,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,1951,1951,yes,same,0,0,1,NA
model,Perodicticus_potto,Perodicticus_potto,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,107,107,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,521,521,yes,same,0,0,1,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,1800,NA,yes,Stephan_only,NA,NA,NA,NA
model,Saguinus_oedipus,Saguinus_oedipus,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,73.2,73.2,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,NA,74.5,yes,volumes_wide_only,NA,NA,NA,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,405,405,yes,same,0,0,1,NA
model,Cheirogaleus_major,Cheirogaleus_major,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,31.6,31.6,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,212,212,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,845,845,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,55.2,55.2,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,10.7,10.7,yes,same,0,0,1,NA
model,Nasalis_larvatus,Nasalis_larvatus,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,550,550,yes,same,0,0,1,NA
model,Otolemur_crassicaudatus,Otolemur_crassicaudatus,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,63.3,63.3,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,1147,1147,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,263,263,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,169,169,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Pallidum,Pallidum,Pallidum_Vol.mm3,1,study3,16.1,16.1,yes,same,0,0,1,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,395.3,395.3,yes,same,0,0,1,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,15799,15799,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,150.6,150.6,yes,same,0,0,1,NA
model,Homo_sapiens,Homo_sapiens,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,421819,421819,yes,same,0,0,1,NA
model,Hylobates_lar,Hylobates_lar,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,19154,19154,yes,same,0,0,1,NA
model,Indri_indri,Indri_indri,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,4223,4223,yes,same,0,0,1,NA
model,Pan_troglodytes,Pan_troglodytes,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,118996,118996,yes,same,0,0,1,NA
model,Piliocolobus_badius,Piliocolobus_badius,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,14331,14331,yes,same,0,0,1,NA
model,Pongo_pygmaeus,Pongo_pygmaeus,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,81500,NA,yes,Stephan_only,NA,NA,NA,NA
model,Alouatta_seniculus,Alouatta_seniculus,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,9869,9869,yes,same,0,0,1,NA
model,Aotus_trivirgatus,Aotus_trivirgatus,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,2174,2174,yes,same,0,0,1,NA
model,Avahi_occidentalis,Avahi_occidentalis,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,777,777,yes,same,0,0,1,NA
model,Callithrix_jacchus,Callithrix_jacchus,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,807.1,807.1,yes,same,0,0,1,NA
model,Cercopithecus_ascanius,Cercopithecus_ascanius,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,13052,13052,yes,same,0,0,1,NA
model,Daubentonia_madagascariensis,Daubentonia_madagascariensis,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,5053,5053,yes,same,0,0,1,NA
model,Eulemur_fulvus,Eulemur_fulvus,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,3035,3035,yes,same,0,0,1,NA
model,Lagothrix_lagotricha,Lagothrix_lagotricha,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,16727,16727,yes,same,0,0,1,NA
model,Lepilemur_ruficaudatus,Lepilemur_ruficaudatus,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,476.6,476.6,yes,same,0,0,1,NA
model,Microcebus_murinus,Microcebus_murinus,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,65.31,65.31,yes,same,0,0,1,NA
model,Nycticebus_coucang,Nycticebus_coucang,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,1240,1240,yes,same,0,0,1,NA
model,Papio_anubis,Papio_anubis,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,54416,54416,yes,same,0,0,1,NA
model,Propithecus_verreauxi,Propithecus_verreauxi,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,3335,3335,yes,same,0,0,1,NA
model,Saimiri_sciureus,Saimiri_sciureus,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,3710,3710,yes,same,0,0,1,NA
model,Tarsius_syrichta,Tarsius_syrichta,NA,Neocortex white,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,1,study3,137,137,yes,same,0,0,1,NA
model,Alouatta_caraya,Alouatta_caraya,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,272,272,yes,same,0,0,1,NA
model,Ateles_geoffroyi,Ateles_geoffroyi,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,416,416,yes,same,0,0,1,NA
model,Avahi_laniger,Avahi_laniger,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,38,NA,yes,Stephan_only,NA,NA,NA,NA
model,Callithrix_pygmaea,Callithrix_pygmaea,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,11,NA,yes,Stephan_only,NA,NA,NA,NA
model,Cebus_albifrons,Cebus_albifrons,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,297,297,yes,same,0,0,1,NA
model,Cercocebus_agilis,Cercocebus_agilis,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,379,379,yes,same,0,0,1,NA
model,Cercopithecus_mitis,Cercopithecus_mitis,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,614,614,yes,same,0,0,1,NA
model,Colobus_angolensis,Colobus_angolensis,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,222,222,yes,same,0,0,1,NA
model,Galagoides_demidoff,Galagoides_demidoff,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,12,12,yes,same,0,0,1,NA
model,Gorilla_gorilla,Gorilla_gorilla,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,2146,2145.5,yes,rounding,2.3299161230195712e-4,-0.023299161230195712,0.999767008387698,NA
model,Homo_sapiens,Homo_sapiens,NA,Insular cortex (grey),Total_insula_volume_L,Insula_left_Vol.mm3,1,study3,6165,6479,yes,DIFFERENT,0.04846426917734218,5.093268450932684,1.0509326845093268,NA
