tip,merge_sp,pooled,label,stephan_var,wide_var,role,stephan_value,wide_value,ratio,pct,rel,status,anomaly,stephan_source,wide_source
Pithecia_monachus,Pithecia monachus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,1679,1679,1,0,0,same,NA,deSousa_etal_2010 [restricted: deSousa_2010.csv],Frahm_etal_1984_Table1
Plecturocebus_moloch,Callicebus moloch,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,1201,1201,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Propithecus_verreauxi,Propithecus verreauxi,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,1106,1106,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Saguinus_midas,Saguinus midas,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,841,841,1,0,0,same,NA,deSousa_etal_2010 [restricted: deSousa_2010.csv],Frahm_etal_1984_Table1
Saimiri_sciureus,Saimiri sciureus,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,1884,1884,1,0,0,same,NA,deSousa_etal_2010_SupTable2,Frahm_etal_1984_Table1
Tarsius_syrichta,Tarsius sp.,FALSE,Area striata grey,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,study3,349,349,1,0,0,same,NA,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],Frahm_etal_1984_Table1
Callithrix_pygmaea,Callithrix pygmaea,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,2139,2139,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Cebus_albifrons,Cebus albifrons,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,30630,30630,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Galagoides_demidoff,Galagoides demidoff,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,1417,1417,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Homo_sapiens,Homo sapiens,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,584706,584706,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Hylobates_lar,Hylobates lar,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,46646,46646,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Indri_indri,Indri indri,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,15891,15891,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Pan_troglodytes,Pan troglodytes,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,172597,172597,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Piliocolobus_badius,Piliocolobus badius,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,36575,36575,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Pongo_abelii,Pongo sp.,TRUE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,NA,129900,NA,NA,NA,wide_only,NA,NA,Zilles_Rehkämper_1988_Table12-2
Pongo_pygmaeus,Pongo sp.,TRUE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,138300,129900,0.9392624728850325,-6.073752711496746,0.06073752711496746,DIFFERENT,NA,Frahm_etal_1982 [restricted: Frahm_1982.csv],Zilles_Rehkämper_1988_Table12-2
Alouatta_seniculus,Alouatta seniculus,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,21791,21791,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Aotus_trivirgatus,Aotus trivirgatus,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,7776,7776,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Avahi_occidentalis,Avahi occidentalis,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,3666,3666,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Callithrix_jacchus,Callithrix jacchus,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,3564,3564,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Cercopithecus_ascanius,Cercopithecus ascanius,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,32114,32114,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Daubentonia_madagascariensis,Daubentonia madagascariensis,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,17074,17074,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Eulemur_fulvus,Eulemur fulvus,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,9172,9172,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Lagothrix_lagotricha,Lagothrix lagothricha,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,49147,49147,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,2805,2805,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Microcebus_murinus,Microcebus murinus,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,674.2,674.2,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Nycticebus_coucang,Nycticebus coucang,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,4952,4952,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Papio_anubis,Papio anubis,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,85726,85726,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Propithecus_verreauxi,Propithecus verreauxi,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,9835,9835,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Saimiri_sciureus,Saimiri sciureus,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,11832,11832,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Tarsius_syrichta,Tarsius sp.,FALSE,Neocortex grey,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,study3,1631,1631,1,0,0,same,NA,Frahm_etal_1982_Table2,Frahm_etal_1982_Table2
Ateles_geoffroyi,Ateles geoffroyi,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1482,1482,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Avahi_laniger,Avahi laniger,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,343,343,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Callithrix_pygmaea,Callithrix pygmaea,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,192,192,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Cebus_albifrons,Cebus albifrons,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1221,1221,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Cercopithecus_mitis,Cercopithecus mitis,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1354,1354,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Galagoides_demidoff,Galagoides demidoff,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,135,135,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Gorilla_gorilla,Gorilla sp.,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,4352,4352,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Homo_sapiens,Homo sapiens,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,8087,8087,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Hylobates_lar,Hylobates lar,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1459,1459,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Indri_indri,Indri indri,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,978,978,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Lophocebus_albigena,Lophocebus albigena,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1770,1770,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Loris_tardigradus,Loris tardigradus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,220,220,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Pan_troglodytes,Pan troglodytes,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,3739,3739,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Perodicticus_potto,Perodicticus potto,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,391,391,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Piliocolobus_badius,Piliocolobus badius,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1333,1333,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Pongo_abelii,Pongo sp.,TRUE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,NA,4000,NA,NA,NA,wide_only,NA,NA,Zilles_Rehkämper_1988_Table12-2
Pongo_pygmaeus,Pongo sp.,TRUE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,4000,4000,1,0,0,same,NA,Zilles_Rehkämper_1988_Table12-2,Zilles_Rehkämper_1988_Table12-2
Saguinus_oedipus,Saguinus oedipus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,333,333,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Varecia_variegata,Varecia variegata,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1018,1018,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Alouatta_seniculus,Alouatta seniculus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,986,986,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Aotus_trivirgatus,Aotus trivirgatus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,409,409,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Avahi_occidentalis,Avahi occidentalis,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,345,345,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Callimico_goeldii,Callimico goeldii,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,340,340,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Callithrix_jacchus,Callithrix jacchus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,295,295,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Cercopithecus_ascanius,Cercopithecus ascanius,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1162,1162,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Cheirogaleus_major,Cheirogaleus major,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,241,241,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Cheirogaleus_medius,Cheirogaleus medius,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,145,145,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Daubentonia_madagascariensis,Daubentonia madagascariensis,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,897,897,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Erythrocebus_patas,Erythrocebus patas,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1621,1621,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Eulemur_fulvus,Eulemur fulvus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,590,590,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Galago_senegalensis,Galago senegalensis,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,205,205,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Lagothrix_lagotricha,Lagothrix lagothricha,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1582,1582,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,260,260,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Macaca_mulatta,Macaca mulatta,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1380,1380,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Microcebus_murinus,Microcebus murinus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,85.2,85.2,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Miopithecus_talapoin,Miopithecus talapoin,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,826,826,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Nasalis_larvatus,Nasalis larvatus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1556,1556,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Nycticebus_coucang,Nycticebus coucang,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,345,345,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Otolemur_crassicaudatus,Otolemur crassicaudatus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,384,384,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Papio_anubis,Papio anubis,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,2711,2711,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Pithecia_monachus,Pithecia monachus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,745,745,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Plecturocebus_moloch,Callicebus moloch,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,530,530,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Propithecus_verreauxi,Propithecus verreauxi,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,780,780,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Pygathrix_nemaeus,Pygathrix nemaeus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,1345,1345,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Saguinus_midas,Saguinus midas,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,332,332,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Saimiri_sciureus,Saimiri sciureus,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,526,526,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Tarsius_syrichta,Tarsius sp.,FALSE,Mesencephalon,Mesencephalon,Mesencephalon_Vol.mm3,study3,197,197,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Ateles_geoffroyi,Ateles geoffroyi,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,12438,12438,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Avahi_laniger,Avahi laniger,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,1489,1489,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Callithrix_pygmaea,Callithrix pygmaea,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,468,468,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Cebus_albifrons,Cebus albifrons,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,7871,7871,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Cercopithecus_mitis,Cercopithecus mitis,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,6758,6758,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Galagoides_demidoff,Galagoides demidoff,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,413,413,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Gorilla_gorilla,Gorilla sp.,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,69249,69249,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Homo_sapiens,Homo sapiens,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,137421,137421,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Hylobates_lar,Hylobates lar,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,12078,12078,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Indri_indri,Indri indri,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,5504,5504,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Lophocebus_albigena,Lophocebus albigena,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,10726,10726,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Loris_tardigradus,Loris tardigradus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,728,728,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Pan_troglodytes,Pan troglodytes,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,43663,43663,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Perodicticus_potto,Perodicticus potto,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,1699,1699,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Piliocolobus_badius,Piliocolobus badius,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,8648,8648,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Pongo_abelii,Pongo sp.,TRUE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,NA,42900,NA,NA,NA,wide_only,NA,NA,Zilles_Rehkämper_1988_Table12-2
Pongo_pygmaeus,Pongo sp.,TRUE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,42900,42900,1,0,0,same,NA,Zilles_Rehkämper_1988_Table12-2,Zilles_Rehkämper_1988_Table12-2
Saguinus_oedipus,Saguinus oedipus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,984,984,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Varecia_variegata,Varecia variegata,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,4286,4286,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Alouatta_seniculus,Alouatta seniculus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,5699,5699,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Aotus_trivirgatus,Aotus trivirgatus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,1873,1873,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Avahi_occidentalis,Avahi occidentalis,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,1383,1383,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Callimico_goeldii,Callimico goeldii,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,1240,1240,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Callithrix_jacchus,Callithrix jacchus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,757,757,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Cercopithecus_ascanius,Cercopithecus ascanius,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,5828,5828,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Cheirogaleus_major,Cheirogaleus major,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,947,947,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Cheirogaleus_medius,Cheirogaleus medius,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,437,437,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Daubentonia_madagascariensis,Daubentonia madagascariensis,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,6461,6461,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Erythrocebus_patas,Erythrocebus patas,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,8738,8738,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Eulemur_fulvus,Eulemur fulvus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,3328,3328,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Galago_senegalensis,Galago senegalensis,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,672,672,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Lagothrix_lagotricha,Lagothrix lagothricha,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,11268,11268,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Lepilemur_ruficaudatus,Lepilemur ruficaudatus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,1165,1165,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Macaca_mulatta,Macaca mulatta,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,8965,8965,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Microcebus_murinus,Microcebus murinus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,234,234,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Miopithecus_talapoin,Miopithecus talapoin,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,3374,3374,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Nasalis_larvatus,Nasalis larvatus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,12113,12113,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Nycticebus_coucang,Nycticebus coucang,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,1310,1310,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Otolemur_crassicaudatus,Otolemur crassicaudatus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,1414,1414,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Papio_anubis,Papio anubis,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,18683,18683,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Pithecia_monachus,Pithecia monachus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,3908,3908,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Plecturocebus_moloch,Callicebus moloch,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,1622,1622,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Propithecus_verreauxi,Propithecus verreauxi,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,3957,3957,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Pygathrix_nemaeus,Pygathrix nemaeus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,8063,8063,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Saguinus_midas,Saguinus midas,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,1061,1061,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Saimiri_sciureus,Saimiri sciureus,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,2260,2260,1,0,0,same,NA,Stephan_etal_1981_TableIII,Stephan_etal_1981_TableIII
Tarsius_syrichta,Tarsius sp.,FALSE,Cerebellum,Cerebellum,Cerebellum_Vol.mm3,study3,428,428,1,0,0,same,NA,Stephan_etal_1981_TableII,Stephan_etal_1981_TableII
Ateles_geoffroyi,Ateles geoffroyi,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,1366,1366,1,0,0,same,NA,Stephan_etal_1981_TableVI,Stephan_etal_1981_TableVI
Avahi_laniger,Avahi laniger,FALSE,Hippocampus,Hippocampus,Hippocampus_Vol.mm3,study3,526,526,1,0,0,same,NA,Stephan_etal_1981_TableV,Stephan_etal_1981_TableV
