Species,Stephan_column,EvoM1_variable,structure_key_rule,Stephan_value,status,resolution_method,preferred_reference,preferred_source_prior_contributions,unit_rescale_flag,merge_deviation_flag,closest_nonmatching,fallback_match_detail,fallback_candidate_sources,all_matching_sources,metadata_reference
Pithecia_monachus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,76.3,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 76 (Corpus_geniculatum_laterale_Vol.mm3; 0.39%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1984_Table1; deSousa_etal_2010 [restricted: deSousa_2010.csv],Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1,de Sousa et al 2010; de Sousa et al 2013
Pithecia_pithecia,Brain_mass,Brain_Mass.mg,crosswalk_exact,30000,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Pithecia_pithecia,Brain_weight,Brain_Mass.mg,crosswalk_exact,30000,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013
Pithecia_pithecia,Frontal.motor,FrontalMotor_white_matter_Vol.mm3,crosswalk_exact,0.5,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 496 (FrontalMotor_white_matter_Vol.mm3; 0.80%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1,Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pithecia_pithecia,Frontal.motor.Gray,FrontalMotor_grey_matter_Vol.mm3,crosswalk_exact,0.82,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 819 (FrontalMotor_grey_matter_Vol.mm3; 0.12%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pithecia_pithecia,Other.cortical.association.areas.Gray,AssociationCortex_grey_matter_Vol.mm3,crosswalk_exact,9.24,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 9242 (AssociationCortex_grey_matter_Vol.mm3; 0.02%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pithecia_pithecia,Other.cortical.association.areas.White,AssociationCortex_white_matter_Vol.mm3,crosswalk_exact,4.2,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 4200 (AssociationCortex_white_matter_Vol.mm3; 0.00%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pithecia_pithecia,Prefrontal.Gray,PrefrontalCortex_grey_matter_Vol.mm3,crosswalk_exact,0.6,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 600 (PrefrontalCortex_grey_matter_Vol.mm3; 0.00%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pithecia_pithecia,Prefrontal.White,PrefrontalCortex_white_matter_Vol.mm3,crosswalk_exact,0.08,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 81 (PrefrontalCortex_white_matter_Vol.mm3; 1.23%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pithecia_pithecia,Primary.visual.White.Smaers,Area_striata_white_matter_Vol.mm3,crosswalk_exact,0.45,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 451 (Area_striata_white_matter_Vol.mm3; 0.22%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Plecturocebus_moloch,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,1201,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 1200 (Area_striata_grey_matter_Vol.mm3; 0.08%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1,de Sousa et al 2010
Plecturocebus_moloch,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,crosswalk_exact,0.33,likely_fallback_metadata,metadata_tables_close_same_structure,Stephan_etal_1981_TableVI,215,,,Stephan_etal_1981_TableVI = 0.325 (1.5%),Stephan_etal_1981_TableVI = 0.325 (Bulbus_olfactorius_accessorius_Vol.mm3; 1.52%; scale 1; 215 prior contributions),Stephan_etal_1981_TableVI; Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981_TableVI,Stephan et al 1981
Plecturocebus_moloch,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,54.2,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 54 (Corpus_geniculatum_laterale_Vol.mm3; 0.37%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv],Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1981_TableIX,de Sousa et al 2010; de Sousa et al 2013
Pongo_abelii,Brain_mass,Brain_Mass.mg,crosswalk_exact,345900,likely_fallback_metadata,metadata_tables_close_same_structure,Bauernfeind_etal_2013_Table1,181,1000,,deSousa_etal_2013_Table1 = 384667 (10.1%),Bauernfeind_etal_2013_Table1 = 353.2 (Brain_Mass.mg; 2.07%; scale 1000; 181 prior contributions),Bauernfeind_etal_2013_Table1; Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv]; Bauernfeind_etal_2013 [restricted: insulaAmy.xls],Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Pongo_abelii,Brain_weight,Brain_Mass.mg,crosswalk_exact,345900,likely_fallback_metadata,metadata_tables_close_same_structure,Bauernfeind_etal_2013_Table1,181,1000,,deSousa_etal_2013_Table1 = 384667 (10.1%),Bauernfeind_etal_2013_Table1 = 353.2 (Brain_Mass.mg; 2.07%; scale 1000; 181 prior contributions),Bauernfeind_etal_2013_Table1; Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv]; Bauernfeind_etal_2013 [restricted: insulaAmy.xls],Bauernfeind_etal_2013_Table1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013
Pongo_abelii,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,crosswalk_exact,218.5,likely_fallback_metadata,metadata_tables_close_same_structure,Bauernfeind_etal_2013_Table1,181,,,Bauernfeind_etal_2013_Table1 = 208.75 (4.5%),Bauernfeind_etal_2013_Table1 = 208.75 (Granular_insular_cortex_left_Vol.mm3; 4.46%; scale 1; 181 prior contributions),Bauernfeind_etal_2013_Table1; Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Pongo_abelii,Total_insula_volume_L,Insula_left_Vol.mm3,crosswalk_exact,1158,likely_fallback_restricted,restricted_documents_close_metadata_source,Bauernfeind_etal_2013 [restricted: insulaAmy.xls],181,1000,,Bauernfeind_etal_2013_Table1 = 1331.5 (13.0%),Bauernfeind_etal_2013 [restricted: insulaAmy.xls] = 1.204335 (3.85%; scale 1000; restricted_checks/Bauernfeind_etal_2013/comparison/insulaAmy.xls R21C4; 181 prior contributions),Bauernfeind_etal_2013 [restricted: insulaAmy.xls],Bauernfeind_etal_2013 [restricted: insulaAmy.xls],Bauernfeind et al 2013
Pongo_pygmaeus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,8233.7,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Zilles_Rehkämper_1988_Table12-2 = 8400 (2.0%),deSousa_etal_2010_SupTable2 = 8200 (Area_striata_grey_matter_Vol.mm3; 0.41%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Zilles_Rehkämper_1988_Table12-2; deSousa_etal_2010 [restricted: deSousa_2010.csv]; deSousa_etal_2010 [restricted: Visual_volumes.xlsx],deSousa_etal_2010_SupTable2; Zilles_Rehkämper_1988_Table12-2,de Sousa et al 2010
Pongo_pygmaeus,Brain_mass,Brain_Mass.mg,crosswalk_exact,360500,likely_fallback_metadata,metadata_tables_close_same_structure,Bauernfeind_etal_2013_Table1,181,1000,,deSousa_etal_2013_Table1 = 384667 (6.3%),Bauernfeind_etal_2013_Table1 = 353.2 (Brain_Mass.mg; 2.02%; scale 1000; 181 prior contributions),Bauernfeind_etal_2013_Table1; Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv]; Bauernfeind_etal_2013 [restricted: insulaAmy.xls],Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Pongo_pygmaeus,Brain_weight,Brain_Mass.mg,crosswalk_exact,336000,resolved_fallback_restricted,restricted_documents_near_perfect,Bauernfeind_etal_2013 [restricted: insulaAmy.xls],181,1000,,deSousa_etal_2013_Table1 = 384667 (12.7%),Bauernfeind_etal_2013 [restricted: insulaAmy.xls] = 333.8 (0.65%; scale 1000; restricted_checks/Bauernfeind_etal_2013/comparison/insulaAmy.xls R23C2; 181 prior contributions),Bauernfeind_etal_2013_Table1; Bauernfeind_etal_2013 [restricted: insulaAmy.xls]; Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013_Table1; Bauernfeind_etal_2013 [restricted: insulaAmy.xls],Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013
Pongo_pygmaeus,Frontal.motor,FrontalMotor_white_matter_Vol.mm3,crosswalk_exact,4.75,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 4745 (FrontalMotor_white_matter_Vol.mm3; 0.11%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1,Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pongo_pygmaeus,Frontal.motor.Gray,FrontalMotor_grey_matter_Vol.mm3,crosswalk_exact,6.35,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 6353 (FrontalMotor_grey_matter_Vol.mm3; 0.05%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pongo_pygmaeus,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,crosswalk_exact,199,likely_fallback_metadata,metadata_tables_close_same_structure,Bauernfeind_etal_2013_Table1,181,,,Bauernfeind_etal_2013_Table1 = 208.75 (4.7%),Bauernfeind_etal_2013_Table1 = 208.75 (Granular_insular_cortex_left_Vol.mm3; 4.67%; scale 1; 181 prior contributions),Bauernfeind_etal_2013_Table1; Bauernfeind_etal_2013 [restricted: Bauernfeind_2013.csv],Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Pongo_pygmaeus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,crosswalk_exact,138300,resolved_fallback_restricted,restricted_documents_near_perfect,Frahm_etal_1982 [restricted: Frahm_1982.csv],46,,,Zilles_Rehkämper_1988_Table12-2 = 129900 (6.1%),Frahm_etal_1982 [restricted: Frahm_1982.csv] = 138300 (0.00%; scale 1; restricted_checks/Frahm_etal_1982/comparison/Frahm_1982.csv R78C4; 46 prior contributions),Frahm_etal_1982 [restricted: Frahm_1982.csv],Frahm_etal_1982 [restricted: Frahm_1982.csv],Frahm et al 1992; Zilles and Rehkamper 1988
Pongo_pygmaeus,Other.cortical.association.areas.Gray,AssociationCortex_grey_matter_Vol.mm3,crosswalk_exact,76.92,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 76924 (AssociationCortex_grey_matter_Vol.mm3; 0.01%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1,Smaers et al 2017
Pongo_pygmaeus,Prefrontal.Gray,PrefrontalCortex_grey_matter_Vol.mm3,crosswalk_exact,8.6,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 8596 (PrefrontalCortex_grey_matter_Vol.mm3; 0.05%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Pongo_pygmaeus,Prefrontal.White,PrefrontalCortex_white_matter_Vol.mm3,crosswalk_exact,2.52,resolved_fallback_metadata,metadata_tables_near_perfect,Smaers_etal_2017_TableS1part1,0,,,NA,Smaers_etal_2017_TableS1part1 = 2520 (PrefrontalCortex_white_matter_Vol.mm3; 0.00%; scale 0.001; 0 prior contributions),Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2; Smaers_etal_2017 [restricted: Smaers.csv],Smaers_etal_2017_TableS1part1; Smaers_etal_2011_SupplementaryTable2,Smaers et al 2017
Propithecus_verreauxi,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,1106,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 1100 (Area_striata_grey_matter_Vol.mm3; 0.54%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2,de Sousa et al 2010
Propithecus_verreauxi,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,64.5,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 65 (Corpus_geniculatum_laterale_Vol.mm3; 0.77%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Stephan_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv],Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2,de Sousa et al 2010; de Sousa et al 2013
Saguinus_geoffroyi,Brain_mass,Brain_Mass.mg,crosswalk_exact,10500,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Saguinus_geoffroyi,Brain_weight,Brain_Mass.mg,crosswalk_exact,10500,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013
Saguinus_midas,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,841,resolved_fallback_restricted,restricted_documents_near_perfect,deSousa_etal_2010 [restricted: deSousa_2010.csv],0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010 [restricted: deSousa_2010.csv] = 841 (0.00%; scale 1; restricted_checks/deSousa_etal_2010/comparison/deSousa_2010.csv R86C2; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; deSousa_etal_2010 [restricted: deSousa_2010.csv],de Sousa et al 2010
Saguinus_midas,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,36,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Stephan_etal_1981_TableIX = 36.8 (2.2%),deSousa_etal_2010_SupTable2 = 36 (Corpus_geniculatum_laterale_Vol.mm3; 0.00%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: deSousa_2010.csv],deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1981_TableIX,de Sousa et al 2010; de Sousa et al 2013
Saguinus_oedipus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,807,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 800 (Area_striata_grey_matter_Vol.mm3; 0.87%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1,de Sousa et al 2010
Saguinus_oedipus,Brain_mass,Brain_Mass.mg,crosswalk_exact,9300,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Saguinus_oedipus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,34.2,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 34 (Corpus_geniculatum_laterale_Vol.mm3; 0.58%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: deSousa_2010.csv],Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1981_TableIX,de Sousa et al 2010; de Sousa et al 2013
Saimiri_sciureus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,1884,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 1900 (Area_striata_grey_matter_Vol.mm3; 0.84%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2,de Sousa et al 2010
Saimiri_sciureus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,62.9,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 63 (Corpus_geniculatum_laterale_Vol.mm3; 0.16%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2,de Sousa et al 2010; de Sousa et al 2013
Symphalangus_syndactylus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,5468.9,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,NA,deSousa_etal_2010_SupTable2 = 5500 (Area_striata_grey_matter_Vol.mm3; 0.57%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; deSousa_etal_2010 [restricted: deSousa_2010.csv]; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010_SupTable2,de Sousa et al 2010
Symphalangus_syndactylus,Brain_mass,Brain_Mass.mg,crosswalk_exact,138700,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Symphalangus_syndactylus,Brain_weight,Brain_Mass.mg,crosswalk_exact,138700,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013
Tarsius_syrichta,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,349,resolved_fallback_restricted,restricted_documents_near_perfect,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],0,1000,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010 [restricted: Visual_volumes.xlsx] = 0.349 (0.00%; scale 1000; restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx R30C5; 0 prior contributions),Frahm_etal_1998_Table1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; Frahm_etal_1998_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx],de Sousa et al 2010
Tarsius_syrichta,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,20.8,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 21 (Corpus_geniculatum_laterale_Vol.mm3; 0.95%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1,de Sousa et al 2010; de Sousa et al 2013
Trachypithecus_francoisi,Brain_mass,Brain_Mass.mg,crosswalk_exact,102100,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Bauernfeind et al 2013
Trachypithecus_francoisi,Brain_weight,Brain_Mass.mg,crosswalk_exact,102100,resolved_unique,direct_same_structure_unique,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013
Varecia_variegata,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,1745,resolved_fallback_restricted,restricted_documents_near_perfect,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],0,1000,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010 [restricted: Visual_volumes.xlsx] = 1.745 (0.00%; scale 1000; restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx R35C5; 0 prior contributions),deSousa_etal_2010_SupTable2; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2; deSousa_etal_2010 [restricted: Visual_volumes.xlsx],de Sousa et al 2010
Varecia_variegata,Brain_mass,Brain_Mass.mg,crosswalk_exact,31500,resolved_multiple,direct_same_structure_multiple,Bauernfeind_etal_2013_Table1,181,1000,,NA,,,Bauernfeind_etal_2013_Table1; Stephan_etal_1981_TableII; Stephan_etal_1988_TABLE1,Bauernfeind et al 2013
Varecia_variegata,Brain_weight,Brain_Mass.mg,crosswalk_exact,31500,resolved_multiple,direct_same_structure_multiple,Stephan_etal_1981_TableII,162,1000,,NA,,,Bauernfeind_etal_2013_Table1; Stephan_etal_1981_TableII; Stephan_etal_1988_TABLE1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013
Varecia_variegata,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,68.9,resolved_fallback_metadata,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2,0,,,Evo-M1 value matches Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,deSousa_etal_2010_SupTable2 = 69 (Corpus_geniculatum_laterale_Vol.mm3; 0.14%; scale 1; 0 prior contributions),deSousa_etal_2010_SupTable2; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2,de Sousa et al 2010; de Sousa et al 2013
