Species,Species_evo,Stephan_column,EvoM1_variable,structure_key_rule,Stephan_value,status,preferred_reference,preferred_citation,all_matching_sources,n_candidate_sources,metadata_reference,unit_rescale_flag,merge_deviation_flag,closest_nonmatching,resolution_method,fallback_candidate_sources,fallback_match_detail,preferred_source_prior_contributions,source_cutoff_year
Eulemur_fulvus,Eulemur fulvus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,crosswalk_exact,207,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,144,2019
Eulemur_fulvus,Eulemur fulvus,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,crosswalk_exact,3.21,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,144,2019
Eulemur_fulvus,Eulemur fulvus,Capsula_interna,Capsula_interna_Vol.mm3,crosswalk_exact,248,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Eulemur_fulvus,Eulemur fulvus,Cerebellar_nuclei_total,Cerebellar_nuclei_total_Vol.mm3,crosswalk_exact,86.28,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Eulemur_fulvus,Eulemur fulvus,Cerebellum,Cerebellum_Vol.mm3,crosswalk_exact,3328,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Eulemur_fulvus,Eulemur fulvus,Complexus.vestibularis,Complexus_vestibularis_unilateral_Vol.mm3,crosswalk_exact,31.1,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Eulemur_fulvus,Eulemur fulvus,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,crosswalk_exact,71.7,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,100,2019
Eulemur_fulvus,Eulemur fulvus,Complexus_cortico_basolateralis,Complexus_corticobasolateralis_Vol.mm3,crosswalk_exact,179,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,100,2019
Eulemur_fulvus,Eulemur fulvus,Corpus.pineale,Corpus_pineal_Vol.mm3,crosswalk_exact,1.85,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Eulemur_fulvus,Eulemur fulvus,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,crosswalk_exact,0.17,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Eulemur_fulvus,Eulemur fulvus,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,crosswalk_exact,0.53,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Eulemur_fulvus,Eulemur fulvus,Diencephalon,Diencephalon_Vol.mm3,crosswalk_exact,1713,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Eulemur_fulvus,Eulemur fulvus,Epithalamus,Epithalamus_Vol.mm3,crosswalk_exact,12.2,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Eulemur_fulvus,Eulemur fulvus,Hippocampus,Hippocampus_Vol.mm3,crosswalk_exact,752,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,144,2019
Eulemur_fulvus,Eulemur fulvus,Hypothalamus,Hypothalamus_Vol.mm3,crosswalk_exact,239,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Eulemur_fulvus,Eulemur fulvus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,crosswalk_exact,27.58,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Eulemur_fulvus,Eulemur fulvus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,51.8,resolved_fallback_metadata,deSousa_etal_2010_SupTable2,de Sousa et al. 2010 (J Hum Evol 58:281-292),Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2,2,de Sousa et al 2010; de Sousa et al 2013,,,Evo-M1 value matches Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010_SupTable2 = 52 (Corpus_geniculatum_laterale_Vol.mm3; 0.38%; scale 1; 0 prior contributions),0,2019
Eulemur_fulvus,Eulemur fulvus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,crosswalk_exact,32.05,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Eulemur_fulvus,Eulemur fulvus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,crosswalk_exact,641,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,144,2019
Eulemur_fulvus,Eulemur fulvus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,crosswalk_exact,26.65,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Eulemur_fulvus,Eulemur fulvus,Medulla_oblongata,Medulla_oblongata_Vol.mm3,crosswalk_exact,909,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Eulemur_fulvus,Eulemur fulvus,Meninges_hypophysis_nerves_etc,NA,no_defensible_volume_key,190,metadata_only,NA,NA,,0,Stephan et al 1981,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Eulemur_fulvus,Eulemur fulvus,Mesencephalon,Mesencephalon_Vol.mm3,crosswalk_exact,590,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Eulemur_fulvus,Eulemur fulvus,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,crosswalk_exact,9172,resolved_unique,Frahm_etal_1982_Table2,"Frahm, Stephan & Stephan 1982 (J Hirnforsch 23:375-389)",Frahm_etal_1982_Table2,1,Frahm et al 1992; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,46,2019
Eulemur_fulvus,Eulemur fulvus,NeoWG,Neocortex_Vol.mm3,crosswalk_exact,12207,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_etal_1982_Table2; Stephan_etal_1981_TableV,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_multiple,,,144,2019
Eulemur_fulvus,Eulemur fulvus,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,crosswalk_exact,3035,resolved_unique,Frahm_etal_1982_Table2,"Frahm, Stephan & Stephan 1982 (J Hirnforsch 23:375-389)",Frahm_etal_1982_Table2,1,Frahm et al 1992; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,46,2019
Eulemur_fulvus,Eulemur fulvus,Nucleus.habenularis.medialis,Nucleus_habenularis_medialis_Vol.mm3,crosswalk_exact,4.02,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Eulemur_fulvus,Eulemur fulvus,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,crosswalk_exact,1.4,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Eulemur_fulvus,Eulemur fulvus,Nucleus.vestibularis.descendens,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,crosswalk_exact,9.27,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Eulemur_fulvus,Eulemur fulvus,Nucleus.vestibularis.lateralis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,crosswalk_exact,5.9,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Eulemur_fulvus,Eulemur fulvus,Nucleus.vestibularis.medialis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,crosswalk_exact,9.75,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Eulemur_fulvus,Eulemur fulvus,Nucleus.vestibularis.superior,Nucleus_vestibularis_superior_unilateral_Vol.mm3,crosswalk_exact,6.22,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Eulemur_fulvus,Eulemur fulvus,Nucleus_amygdalae_basalis_parsmagnocellularis,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,crosswalk_exact,19.6,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,100,2019
Eulemur_fulvus,Eulemur fulvus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,crosswalk_exact,13.9,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Eulemur_fulvus,Eulemur fulvus,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,crosswalk_exact,1.37,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,100,2019
Eulemur_fulvus,Eulemur fulvus,Palaeocortex,Palaeocortex_Vol.mm3,crosswalk_exact,389,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,100,2019
Eulemur_fulvus,Eulemur fulvus,Pallidum,Pallidum_Vol.mm3,crosswalk_exact,212,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,200,2019
Eulemur_fulvus,Eulemur fulvus,Pons,Ventral_pons_Vol.mm3,Matano ventral pons,136.9,resolved_unique,Matano_etal_1985_b_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_b_Table1,1,Matano et al 1985; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,40,2019
Eulemur_fulvus,Eulemur fulvus,Schizocortex,Schizo_cortex_Vol.mm3,crosswalk_exact,422,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,144,2019
Eulemur_fulvus,Eulemur fulvus,Septum,Septum_Vol.mm3,crosswalk_exact,119,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,144,2019
Eulemur_fulvus,Eulemur fulvus,Striatum,Striatum_Vol.mm3,crosswalk_exact,1215,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,144,2019
Eulemur_fulvus,Eulemur fulvus,Subthalamus,Subthalamus_Vol.mm3,crosswalk_exact,225,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Eulemur_fulvus,Eulemur fulvus,Telencephalon,Telencephalon_Vol.mm3,crosswalk_exact,15566,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Eulemur_fulvus,Eulemur fulvus,Thalamus,Thalamus_Vol.mm3,crosswalk_exact,1028,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Eulemur_fulvus,Eulemur fulvus,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,crosswalk_exact,22106,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,162,2019
Eulemur_fulvus,Eulemur fulvus,Tractus_opticus,Tractus_opticus_Vol.mm3,crosswalk_exact,108,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Eulemur_fulvus,Eulemur fulvus,Ventricles,Ventricles_Vol.mm3,crosswalk_exact,194,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,162,2019
Galago_senegalensis,Galago senegalensis,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,301,resolved_fallback_metadata,deSousa_etal_2010_SupTable2,de Sousa et al. 2010 (J Hum Evol 58:281-292),Frahm_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1,1,de Sousa et al 2010,,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010_SupTable2 = 300 (Area_striata_grey_matter_Vol.mm3; 0.33%; scale 1; 0 prior contributions),0,2019
Galago_senegalensis,Galago senegalensis,Body_weight,Body_Mass.g,crosswalk_exact,186,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableII; Stephan_etal_1988_TABLE1,5,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA,direct_same_structure_multiple,,,162,2019
Galago_senegalensis,Galago senegalensis,Body_weight_1985a,Body_Mass.g,crosswalk_exact,186,resolved_multiple,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano__1986_TableI; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableII; Stephan_etal_1988_TABLE1,5,NA,,,NA,direct_same_structure_multiple,,,220,2019
Galago_senegalensis,Galago senegalensis,Brain_weight,Brain_Mass.mg,crosswalk_exact,4800,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII; Stephan_etal_1988_TABLE1,2,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA,direct_same_structure_multiple,,,162,2019
Galago_senegalensis,Galago senegalensis,Brainvol,NA,no_defensible_volume_key,4633.2,metadata_only,NA,NA,,0,de Sousa et al 2010; Stephan et al 1981,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Galago_senegalensis,Galago senegalensis,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,crosswalk_exact,79.2,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,144,2019
Galago_senegalensis,Galago senegalensis,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,crosswalk_exact,2.58,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,144,2019
Galago_senegalensis,Galago senegalensis,Cerebellar_nuclei_total,Cerebellar_nuclei_total_Vol.mm3,crosswalk_exact,12.6,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Galago_senegalensis,Galago senegalensis,Cerebellum,Cerebellum_Vol.mm3,crosswalk_exact,672,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Galago_senegalensis,Galago senegalensis,Corpus.pineale,Corpus_pineal_Vol.mm3,crosswalk_exact,0.74,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Galago_senegalensis,Galago senegalensis,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,crosswalk_exact,0.04,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Galago_senegalensis,Galago senegalensis,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,crosswalk_exact,0.07,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Galago_senegalensis,Galago senegalensis,Diencephalon,Diencephalon_Vol.mm3,crosswalk_exact,382,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Galago_senegalensis,Galago senegalensis,Hippocampus,Hippocampus_Vol.mm3,crosswalk_exact,261,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,144,2019
Galago_senegalensis,Galago senegalensis,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,crosswalk_exact,3.77,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Galago_senegalensis,Galago senegalensis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,16,resolved_fallback_metadata,deSousa_etal_2010_SupTable2,de Sousa et al. 2010 (J Hum Evol 58:281-292),Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1,2,de Sousa et al 2010; de Sousa et al 2013,,,Evo-M1 value matches Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010_SupTable2 = 16 (Corpus_geniculatum_laterale_Vol.mm3; 0.00%; scale 1; 0 prior contributions),0,2019
Galago_senegalensis,Galago senegalensis,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,crosswalk_exact,4.4,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
